log_id,robot_id,technician_id,maintenance_date,maintenance_type,duration_hours,parts_replaced,labor_cost_usd,parts_cost_usd,total_cost_usd,downtime_hours,priority,completion_status,fault_code,work_order_id,scheduled_flag,warehouse_id,next_maintenance_date,recurrence_count,inspection_passed
60730764,360995,181367,2023-04-02,Emergency,1.67,Sensor,522.53,487.04,1009.57,1.58,Medium,Completed,FC000,2978345,1,1003,2024-03-19,5,1
98811347,339122,133210,2024-07-24,Corrective,6.66,Battery,881.23,205.18,1086.41,0.98,Medium,Escalated,FC303,2931358,0,1003,2024-11-15,6,0
92064360,380566,298605,2025-06-28,Preventive,13.83,Cable,338.63,246.77,585.4,3.57,Low,Completed,FC303,8890056,1,1010,2026-02-02,4,1
41461932,305308,293378,2023-09-09,Preventive,3.94,Battery,678.86,98.8,777.66,8.39,High,Completed,FC000,4236087,0,1013,2024-03-17,1,1
75781728,337900,327808,2024-11-01,Corrective,11.02,Battery,716.3,41.88,758.18,4.68,Medium,Completed,FC606,7921048,1,1009,2025-08-21,1,1
20753999,332917,668230,2023-04-05,Inspection,1.1,Cable,469.1,365.3,834.4,2.55,Critical,Completed,FC505,3601302,0,1018,2024-03-23,4,1
32970324,375091,348803,2023-11-18,Preventive,23.95,Sensor,876.43,45.99,922.42,1.1,Low,Completed,FC000,5130613,1,1005,2024-08-27,4,1
71885659,396067,200599,2025-05-16,Predictive,13.06,Sensor,100.36,222.92,323.28,1.75,Critical,Escalated,FC000,2171931,0,1018,2026-01-31,5,1
24719063,312309,106987,2023-10-05,Corrective,16.52,Sensor,747.04,13.24,760.28,5.2,High,Escalated,FC303,5632929,0,1003,2024-03-27,5,1
78150713,377964,122156,2024-08-06,Inspection,14.26,Battery,872.52,195.25,1067.77,1.42,Critical,Completed,FC505,3821362,1,1003,2024-10-23,4,1
83924845,345922,471816,2023-07-11,Emergency,12.12,Frame,577.03,367.45,944.48,1.12,Medium,Completed,FC000,8548504,0,1015,2023-08-14,5,0
95492036,320365,626795,2023-03-30,Corrective,17.14,Gripper,149.12,29.26,178.38,1.83,Medium,Completed,FC000,3471272,1,1018,2023-11-07,7,1
77475519,302899,496947,2023-08-22,Preventive,21.9,Sensor,733.93,115.92,849.85,3.77,Low,Completed,FC303,6956565,1,1007,2024-01-04,2,1
30122248,302305,424049,2023-09-27,Inspection,14.61,Frame,640.94,299.51,940.45,2.2,Medium,Completed,FC303,4873415,1,1005,2024-04-10,4,0
25783005,358521,427105,2023-03-28,Corrective,5.88,Frame,313.86,56.48,370.34,3.55,Critical,In Progress,FC101,3529673,1,1011,2024-03-19,4,1
91967844,316947,279591,2023-05-14,Predictive,22.54,Battery,174.58,478.03,652.61,0.15,Low,Pending,FC000,3795501,1,1018,2024-01-10,0,1
79588113,350402,374846,2023-03-03,Corrective,19.03,Cable,787.09,89.72,876.81,0.17,Low,Completed,FC000,7600174,1,1013,2023-04-29,3,1
34679289,367991,226308,2025-09-10,Preventive,11.57,Cable,564.37,74.79,639.16,12.51,Low,Completed,FC101,2355741,0,1008,2026-06-15,3,1
90815513,319201,402306,2023-08-27,Preventive,10.9,Sensor,1173.98,73.45,1247.43,0.18,High,Completed,FC404,7563075,1,1001,2024-08-10,7,1
27204348,310849,155225,2025-05-01,Corrective,14.84,Frame,449.11,261.69,710.8,5.14,Medium,In Progress,FC606,2281961,0,1011,2025-08-03,5,1
64015246,347714,661705,2024-01-22,Preventive,8.76,Cable,683.43,133.61,817.04,0.54,Low,Completed,FC202,6736833,1,1009,2024-04-28,1,1
50663953,364625,258601,2024-07-27,Preventive,10.25,Motor,1008.72,170.12,1178.84,13.52,Critical,In Progress,FC000,1506351,1,1003,2025-05-01,2,1
50791958,362913,487095,2024-05-10,Corrective,15.25,Motor,664.16,17.8,681.96,1.05,Medium,Completed,FC101,5157465,1,1001,2024-09-25,6,1
74732940,345151,403740,2025-03-05,Preventive,1.89,Camera,120.39,428.3,548.69,0.09,Medium,In Progress,FC000,7162422,1,1012,2025-06-20,3,1
57485693,323940,691085,2024-09-24,Corrective,11.55,Gripper,966.41,281.82,1248.23,4.04,Critical,Pending,FC000,6865887,0,1010,2024-10-30,5,0
70231809,303761,587982,2025-07-06,Emergency,12.78,Sensor,185.48,312.57,498.05,3.47,Medium,In Progress,FC505,6428828,1,1009,2025-12-21,3,0
78137201,311474,487095,2024-11-03,Inspection,7.63,Gripper,713.5,169.77,883.27,4.9,High,Completed,FC000,5327498,1,1012,2025-05-13,6,1
33548112,332917,137508,2024-12-02,Predictive,13.74,Battery,950.9,99.83,1050.73,2.29,Medium,Pending,FC000,6839820,0,1001,2025-07-31,5,1
93196811,304381,374846,2025-12-22,Preventive,11.75,Battery,1190.14,52.36,1242.5,6.75,High,Completed,FC000,9330603,0,1006,2026-08-24,7,1
13145027,332917,648153,2023-05-31,Corrective,9.36,Battery,880.95,720.94,1601.89,0.42,Medium,Completed,FC000,9784448,1,1007,2023-08-13,7,1
18264803,375091,458852,2025-01-12,Inspection,11.77,Wheel,503.95,198.84,702.79,0.12,Low,Completed,FC505,5974582,1,1012,2025-12-18,3,1
62824318,339574,158740,2023-10-29,Predictive,2.59,Frame,377.25,342.63,719.88,0.78,Low,Pending,FC303,6201590,1,1006,2024-07-18,3,1
45351309,380268,533794,2025-04-08,Preventive,18.72,Battery,840.61,669.44,1510.05,1.61,Medium,In Progress,FC000,9489109,1,1001,2025-10-11,6,1
96461279,310486,645129,2024-05-11,Corrective,5.74,Cable,306.86,294.86,601.72,3.08,Medium,Completed,FC202,5983797,1,1005,2025-02-08,0,1
16340787,306601,395686,2023-10-18,Preventive,11.89,Battery,565.61,435.42,1001.03,4.65,High,Completed,FC404,6888399,0,1018,2024-07-16,7,1
52085771,375760,172376,2023-06-09,Preventive,23.36,Sensor,1164.19,46.06,1210.25,0.95,High,Pending,FC000,6163767,0,1006,2024-02-26,4,0
13749820,350402,597786,2023-11-14,Predictive,3.51,Wheel,489.27,28.64,517.91,4.8,Low,Completed,FC404,6015435,1,1019,2024-08-20,1,1
76843861,316389,607873,2024-12-14,Preventive,2.5,Gripper,774.87,17.91,792.78,2.52,Medium,In Progress,FC505,1088769,1,1000,2025-06-30,6,1
23219086,302899,487095,2025-09-06,Preventive,21.89,Motor,813.14,336.83,1149.97,0.63,Medium,Pending,FC000,8611472,1,1010,2025-10-27,0,1
99370448,374871,512701,2023-07-17,Corrective,10.21,Wheel,417.96,280.05,698.01,1.54,Critical,Pending,FC000,3867671,0,1012,2023-10-30,4,1
11355742,345352,185729,2026-01-31,Emergency,14.66,Motor,816.91,72.62,889.53,1.7,Critical,Completed,FC000,8269312,0,1014,2026-10-09,0,0
87322641,399739,133580,2024-07-19,Preventive,14.2,Sensor,276.84,157.59,434.43,0.71,Low,Completed,FC000,7505162,1,1005,2025-06-18,2,0
99527153,318144,106600,2026-03-15,Predictive,21.75,Cable,684.22,58.13,742.35,9.91,Low,Completed,FC404,8757694,0,1010,2026-10-28,5,1
53693224,399739,144208,2025-06-19,Predictive,15.96,Sensor,1058.71,195.64,1254.35,4.1,High,In Progress,FC000,2139548,0,1011,2025-11-25,7,1
41049673,370614,586005,2026-01-29,Predictive,12.05,None,427.5,184.12,611.62,0.97,Medium,Completed,FC202,1199911,1,1011,2026-07-02,0,1
70286647,360001,370037,2025-04-27,Predictive,21.99,Sensor,318.15,214.17,532.32,13.04,High,Completed,FC000,8683292,1,1006,2025-12-30,1,1
54633240,319201,185729,2025-10-18,Corrective,23.9,Battery,361.08,139.39,500.47,5.1,Medium,In Progress,FC000,8393845,1,1011,2026-07-05,3,0
62102661,310486,314663,2025-05-16,Preventive,4.9,Gripper,142.31,39.41,181.72,11.22,Medium,Completed,FC404,7577206,0,1016,2026-03-09,2,0
71156975,362706,171988,2025-11-17,Corrective,0.96,Cable,504.52,438.81,943.33,1.03,Medium,Completed,FC606,3849342,1,1013,2026-01-25,5,0
71979549,396637,423002,2023-05-11,Emergency,11.21,Battery,132.97,153.22,286.19,3.79,High,Completed,FC101,7883597,0,1006,2023-11-08,1,1
63791842,392015,333364,2025-08-20,Preventive,12.28,Sensor,395.79,17.49,413.28,1.63,Medium,Pending,FC000,1139570,0,1003,2026-05-21,3,1
91197058,332917,129730,2025-01-04,Predictive,9.08,Motor,457.11,42.26,499.37,11.11,Medium,In Progress,FC000,1382526,0,1003,2025-12-24,0,0
69725482,386474,655165,2024-12-29,Inspection,21.66,Gripper,608.53,66.12,674.65,2.84,High,Escalated,FC303,6118684,1,1008,2025-11-03,1,0
46793744,380989,171298,2023-11-04,Corrective,21.25,Sensor,253.07,93.71,346.78,4.62,Medium,Completed,FC505,8637287,0,1006,2024-08-31,6,0
96822361,367171,129730,2023-02-15,Predictive,15.54,Battery,935.9,898.45,1834.35,4.59,Low,In Progress,FC000,2870369,0,1005,2023-06-17,3,1
54992943,366666,565698,2023-09-26,Predictive,18.02,Sensor,952.09,86.09,1038.18,5.06,Medium,Completed,FC202,8973352,0,1019,2024-07-07,2,1
73887484,316947,255805,2023-10-16,Corrective,8.03,Sensor,881.58,227.88,1109.46,6.23,High,Completed,FC000,8744022,1,1004,2024-06-25,2,0
41765286,305308,613031,2024-03-09,Corrective,20.16,Battery,544.76,423.32,968.08,3.2,Medium,Completed,FC303,4685023,1,1006,2024-10-10,1,0
11323752,302305,664533,2025-04-02,Emergency,2.57,Motor,1024.26,800.55,1824.81,7.49,High,Completed,FC505,3967446,0,1010,2025-05-29,3,1
32894181,362201,298146,2025-10-21,Corrective,23.93,Gripper,1187.5,141.12,1328.62,0.9,Critical,Completed,FC000,1352494,1,1009,2026-09-11,4,1
67935438,386697,158055,2024-06-08,Predictive,11.06,Gripper,868.55,276.34,1144.89,0.78,High,Completed,FC000,2148251,1,1018,2024-08-18,4,1
21596656,302899,491719,2023-07-15,Corrective,17.14,Battery,1067.21,260.22,1327.43,3.52,Medium,Escalated,FC101,8564518,0,1019,2023-08-24,2,0
41970626,323791,688481,2025-04-23,Predictive,13.37,None,680.7,38.68,719.38,16.05,High,Escalated,FC202,7285969,1,1019,2025-08-21,5,1
85040886,339122,633019,2024-05-18,Corrective,18.13,Motor,64.15,355.52,419.67,0.13,Critical,Pending,FC303,7224027,1,1019,2024-08-16,6,0
31988043,371747,513997,2026-03-12,Corrective,21.86,Sensor,931.67,188.51,1120.18,11.41,Low,Completed,FC000,6082281,1,1019,2026-11-25,5,0
54016335,360995,271436,2024-04-28,Inspection,20.81,Cable,88.27,100.73,189.0,1.97,High,Completed,FC101,3047005,1,1003,2025-01-01,1,1
11862506,342848,380480,2026-01-28,Predictive,23.98,Wheel,913.51,199.25,1112.76,3.78,Low,Completed,FC505,4411191,0,1005,2026-03-29,3,1
40025026,305320,512701,2024-08-27,Inspection,14.58,Camera,377.28,493.17,870.45,0.02,Critical,Completed,FC404,1418114,0,1004,2025-03-25,1,0
31878904,390452,235517,2023-09-24,Preventive,10.47,Sensor,581.87,336.45,918.32,0.89,Medium,Completed,FC404,3369068,1,1018,2023-10-24,0,1
14556434,323791,306230,2023-10-30,Corrective,22.23,Frame,932.79,156.94,1089.73,4.14,Medium,Completed,FC606,9197166,0,1015,2024-06-10,7,1
82037137,375760,181367,2024-10-11,Preventive,1.49,Wheel,580.73,37.46,618.19,4.79,Critical,Pending,FC202,8912627,0,1009,2025-08-15,3,0
90778267,396637,319880,2023-10-19,Corrective,16.05,Wheel,690.74,950.74,1641.48,3.41,Medium,Completed,FC000,2159843,1,1018,2023-12-16,1,0
83335945,316389,496947,2024-10-22,Corrective,8.91,Sensor,195.22,88.44,283.66,1.46,Medium,Completed,FC606,2215211,0,1006,2025-02-07,6,1
44726421,350402,350969,2025-10-18,Preventive,4.05,Battery,683.06,82.82,765.88,0.34,High,In Progress,FC000,5974490,1,1016,2025-11-23,4,1
71359978,336027,651637,2023-06-08,Preventive,8.29,Gripper,872.12,122.45,994.57,3.77,Critical,Completed,FC101,4862220,1,1017,2024-04-29,4,1
43333772,345352,474401,2024-01-02,Preventive,7.96,None,713.54,202.82,916.36,6.62,Medium,Pending,FC606,9695384,0,1000,2024-10-18,6,1
86758739,380268,668230,2024-10-23,Corrective,20.92,Camera,591.24,23.12,614.36,0.49,Low,Completed,FC000,9438721,1,1002,2025-07-22,7,1
52220536,325163,510916,2025-10-20,Preventive,8.48,Wheel,749.59,156.97,906.56,2.28,Low,Pending,FC000,9577324,1,1003,2025-12-12,7,1
45448534,331910,565698,2025-06-23,Corrective,10.23,Battery,577.93,91.94,669.87,5.2,High,In Progress,FC202,9211117,1,1016,2025-12-01,1,1
70299547,386697,226308,2024-06-24,Corrective,16.44,Battery,1183.75,210.92,1394.67,0.71,Medium,Completed,FC101,3426450,0,1015,2025-05-14,4,1
42076344,366666,380480,2024-11-15,Preventive,4.13,Motor,580.17,549.61,1129.78,4.55,Low,Escalated,FC000,7633148,1,1015,2024-12-15,6,1
83515512,376997,369336,2023-06-11,Corrective,20.5,Cable,802.5,159.68,962.18,0.41,Medium,Escalated,FC505,2959842,0,1011,2024-02-01,1,1
25199455,375091,427105,2025-02-03,Corrective,22.83,Sensor,1053.02,225.77,1278.79,5.8,High,Completed,FC303,1218684,1,1011,2025-11-29,2,1
79098301,312309,286828,2025-12-12,Preventive,7.67,Motor,241.81,64.6,306.41,1.57,Medium,Completed,FC202,2689861,1,1002,2026-05-29,7,1
16724328,362913,293378,2025-01-27,Corrective,21.22,Cable,775.15,42.25,817.4,0.05,Low,Pending,FC000,3437136,0,1000,2025-11-18,0,1
35660728,315722,685226,2026-04-26,Corrective,8.9,Motor,970.73,31.1,1001.83,2.35,Low,Completed,FC101,2580690,0,1009,2026-10-19,6,0
38493971,334531,616318,2023-08-30,Emergency,6.44,Cable,517.72,328.28,846.0,4.68,Low,Pending,FC202,7828041,0,1008,2024-02-22,3,0
41370709,316947,459285,2024-05-27,Preventive,8.86,Battery,753.7,43.96,797.66,5.02,Low,Completed,FC202,5178585,0,1013,2025-03-02,0,1
84941908,357983,685226,2026-04-20,Inspection,11.39,Wheel,1031.53,48.59,1080.12,3.63,Medium,Completed,FC303,1825862,0,1015,2026-11-05,3,1
27025496,372887,380480,2024-05-11,Inspection,6.77,Cable,739.88,112.51,852.39,3.12,Medium,Completed,FC101,3154484,1,1013,2025-03-23,0,1
50659015,380268,353186,2026-01-10,Preventive,5.76,Cable,894.42,54.88,949.3,1.3,Low,Pending,FC000,2854500,1,1016,2026-09-20,7,1
31272037,395070,573718,2023-09-17,Inspection,11.92,Motor,655.88,151.37,807.25,3.5,High,In Progress,FC404,6136565,1,1003,2024-08-12,7,1
16900598,399739,209270,2026-02-14,Preventive,17.27,Cable,193.63,130.35,323.98,0.92,High,Completed,FC000,8223448,1,1005,2026-12-14,6,1
61325762,311958,568782,2023-01-29,Predictive,6.91,Cable,334.05,225.94,559.99,3.84,Medium,Completed,FC000,1657044,0,1005,2023-04-16,1,0
85226692,386697,496947,2024-07-03,Preventive,10.95,Wheel,234.34,210.17,444.51,2.56,Medium,Pending,FC606,3622483,0,1003,2025-03-02,7,1
12364573,350322,424049,2023-06-24,Predictive,20.83,Sensor,370.34,111.28,481.62,6.87,Medium,Completed,FC202,8277594,0,1004,2023-12-01,4,1
71575078,324606,395686,2024-05-27,Corrective,3.31,Motor,733.72,40.8,774.52,3.5,High,Completed,FC000,4403684,1,1002,2024-07-27,1,1
18669642,392675,137508,2025-07-24,Preventive,22.6,Sensor,263.46,12.17,275.63,1.48,Medium,Completed,FC000,6576193,1,1013,2026-01-26,5,1
66044560,336686,271436,2023-12-26,Corrective,14.77,Sensor,171.84,304.11,475.95,4.37,Medium,Completed,FC101,7883816,0,1009,2024-11-28,5,1
55280003,383590,257309,2023-11-13,Preventive,0.4,Battery,1154.43,142.75,1297.18,0.12,Medium,In Progress,FC000,3651605,0,1011,2024-08-27,3,1
22335080,307509,370037,2023-05-03,Preventive,13.2,Motor,1160.17,263.68,1423.85,2.94,Medium,Completed,FC404,3043880,0,1004,2024-03-07,7,0
18963021,332919,399746,2026-02-28,Emergency,16.76,Sensor,189.08,277.44,466.52,4.22,Low,Pending,FC000,4820307,1,1005,2026-08-01,2,1
59244407,365100,696438,2026-02-09,Preventive,11.17,Sensor,640.64,303.41,944.05,5.09,Medium,Completed,FC202,9939114,1,1011,2026-12-30,4,1
77141918,347714,108960,2023-06-14,Inspection,7.04,Camera,1059.2,261.27,1320.47,1.41,High,Pending,FC202,6663526,1,1017,2024-02-18,7,1
12832958,331807,286676,2023-03-05,Preventive,19.42,Motor,941.67,178.61,1120.28,24.29,Medium,Completed,FC303,8510660,1,1017,2023-05-04,7,1
13889310,375927,171988,2025-05-21,Predictive,21.17,Gripper,304.98,9.42,314.4,8.17,High,Completed,FC202,4377983,1,1015,2025-08-25,3,1
99033866,391492,305939,2024-02-07,Inspection,23.17,Battery,173.74,118.83,292.57,2.42,Medium,Completed,FC202,4441597,1,1006,2024-05-14,4,1
76759723,339574,215148,2024-11-18,Emergency,3.53,Sensor,687.83,358.93,1046.76,1.63,Medium,Completed,FC101,6338212,1,1012,2025-07-10,7,0
17054859,340630,350969,2023-01-15,Preventive,21.93,Cable,342.23,544.37,886.6,1.37,Medium,Completed,FC000,5175010,0,1006,2023-08-05,5,1
42526713,377964,395686,2024-01-19,Corrective,11.96,Motor,76.01,109.57,185.58,0.65,Medium,Completed,FC000,3999150,1,1010,2024-09-30,7,1
11054056,388067,321882,2024-09-04,Preventive,2.19,Cable,236.21,799.78,1035.99,6.84,Medium,Completed,FC202,1624144,1,1016,2025-01-28,3,1
69360273,337743,485348,2023-05-29,Preventive,7.37,Battery,544.8,66.34,611.14,16.3,High,Completed,FC000,4472374,0,1003,2024-05-21,1,1
35027947,304381,108960,2026-01-14,Corrective,12.09,Motor,306.66,195.71,502.37,0.3,High,Completed,FC505,4063048,0,1017,2026-10-07,3,0
79041123,353816,332488,2024-10-07,Preventive,9.27,Wheel,870.45,183.81,1054.26,3.72,Medium,Completed,FC000,9146421,0,1006,2025-06-09,2,0
18945711,345451,129730,2024-02-25,Inspection,2.51,Motor,1030.07,41.06,1071.13,4.42,Medium,Completed,FC404,9609642,1,1009,2024-06-16,7,1
97102982,375927,564156,2025-08-28,Inspection,20.55,Gripper,1118.0,517.24,1635.24,1.98,Critical,In Progress,FC000,3913986,0,1005,2025-11-09,0,1
92805136,344520,564156,2025-06-15,Corrective,10.36,Camera,824.57,64.71,889.28,7.78,Low,Completed,FC000,6632374,1,1004,2025-09-25,3,1
59827460,323940,607873,2025-09-30,Corrective,17.54,Wheel,1038.55,6.59,1045.14,0.01,Medium,Completed,FC202,5578897,0,1004,2026-04-24,7,1
64261282,375760,399746,2025-01-12,Corrective,22.57,Cable,150.98,47.21,198.19,1.76,Medium,Completed,FC000,2269940,0,1003,2025-10-26,1,1
99349791,316098,114356,2023-08-31,Preventive,0.83,None,1100.96,429.66,1530.62,14.1,Critical,Completed,FC000,8572070,0,1000,2024-06-28,2,1
32425484,336686,23313,2024-04-29,Corrective,16.21,None,282.94,650.11,933.05,2.81,High,Completed,FC505,3034316,0,1003,2024-06-16,2,1
38104103,390532,476926,2024-09-23,Emergency,23.03,Camera,419.77,49.6,469.37,8.02,Low,Escalated,FC000,1387900,1,1004,2025-08-30,3,1
93716961,311066,62845,2025-05-31,Preventive,19.17,None,448.66,141.58,590.24,5.95,Medium,Completed,FC000,2147762,0,1011,2025-12-27,7,1
24266967,386697,298605,2024-01-24,Corrective,4.26,Battery,144.48,384.15,528.63,1.69,Medium,Completed,FC000,5313971,1,1006,2024-06-26,4,1
93653102,390452,545601,2024-01-26,Preventive,0.61,Sensor,117.12,354.53,471.65,3.12,Medium,Completed,FC202,8077012,1,1003,2024-11-29,6,1
38367302,311066,171988,2024-08-20,Preventive,11.81,Wheel,214.7,34.85,249.55,2.48,Low,Pending,FC000,2761682,1,1015,2025-05-29,2,1
46888010,396067,374846,2023-02-15,Predictive,23.16,Motor,334.73,242.73,577.46,0.72,Medium,Completed,FC202,4360320,1,1008,2024-02-01,7,1
95720039,312309,601230,2023-12-31,Inspection,14.03,Cable,1103.58,543.15,1646.73,6.06,High,Completed,FC303,6534630,0,1016,2024-07-15,3,1
66820917,370614,122156,2023-06-15,Corrective,5.63,Gripper,319.45,175.16,494.61,5.74,Low,Completed,FC000,2372878,0,1002,2024-02-10,0,1
85593625,345922,512800,2023-02-07,Inspection,0.67,Battery,868.87,249.27,1118.14,6.73,High,Pending,FC606,7397847,1,1012,2023-05-09,0,1
82411107,364625,428172,2023-06-04,Preventive,19.08,Cable,914.73,102.34,1017.07,1.95,Medium,In Progress,FC404,6229636,1,1012,2023-08-11,5,1
90200135,377964,446589,2025-09-21,Corrective,10.3,Battery,478.69,394.59,873.28,0.7,Critical,Completed,FC505,8328891,0,1005,2026-06-12,6,1
39718625,325601,664912,2023-03-11,Preventive,18.67,Camera,992.16,32.05,1024.21,0.41,Medium,Completed,FC202,3813666,0,1003,2023-07-12,3,1
45031506,316389,235866,2025-11-15,Corrective,12.64,Frame,75.2,421.35,496.55,1.64,High,Completed,FC000,4584479,0,1016,2026-08-19,7,1
90479613,311958,133580,2023-04-16,Corrective,18.2,Motor,1104.64,137.09,1241.73,3.22,Low,Completed,FC606,9296846,1,1018,2024-01-14,3,1
38902849,381514,449343,2024-10-16,Corrective,7.27,Battery,957.65,69.0,1026.65,0.27,High,Completed,FC000,6773054,0,1010,2024-11-21,5,1
23117380,357983,446589,2024-09-13,Preventive,19.77,Motor,933.88,45.87,979.75,1.11,Medium,Completed,FC000,9542024,0,1013,2024-11-25,0,1
58408876,383590,218353,2024-04-30,Preventive,10.09,Motor,99.38,25.3,124.68,6.4,Medium,Pending,FC000,3656391,1,1010,2025-04-12,1,0
94836847,365345,539116,2026-04-18,Corrective,12.56,Gripper,1000.43,422.91,1423.34,1.53,Medium,Completed,FC000,9608148,0,1011,2027-04-16,2,0
72767703,311066,402306,2023-04-02,Predictive,5.31,Battery,789.55,99.27,888.82,10.82,Medium,Completed,FC303,7368895,1,1017,2024-02-24,1,1
47723064,369885,348803,2026-03-14,Emergency,8.24,Cable,1017.14,227.36,1244.5,3.13,Critical,Completed,FC000,6711524,1,1014,2027-02-27,6,1
57723434,336341,161688,2024-01-26,Preventive,22.9,Motor,816.24,70.62,886.86,6.69,Medium,Completed,FC000,6971637,0,1012,2024-04-17,4,1
79896451,316947,560742,2025-05-02,Predictive,2.52,Wheel,1100.85,9.21,1110.06,1.8,Low,Pending,FC606,8003259,0,1003,2025-10-28,2,1
15211848,345151,626795,2023-03-13,Corrective,17.27,Camera,352.95,158.93,511.88,2.48,Critical,In Progress,FC202,9818071,1,1008,2023-09-03,5,1
61760768,362201,114356,2025-04-24,Predictive,2.66,Sensor,300.52,313.3,613.82,9.99,Critical,Completed,FC404,9425328,1,1016,2025-10-17,2,1
10479319,332919,492978,2023-07-12,Preventive,19.84,Cable,381.41,176.41,557.82,0.66,Medium,Completed,FC101,2238095,0,1009,2024-03-12,3,1
60425690,305320,258601,2023-05-07,Preventive,23.52,Motor,600.91,76.16,677.07,2.11,Critical,Completed,FC505,4841777,0,1013,2024-03-05,3,1
66448290,311958,379148,2023-05-08,Corrective,12.09,Motor,995.03,42.23,1037.26,12.92,High,Completed,FC202,7279198,0,1003,2023-08-01,6,1
64932573,342447,195735,2024-09-09,Preventive,20.49,Motor,882.7,86.92,969.62,7.27,High,Completed,FC000,3110054,1,1013,2025-03-31,6,1
98826164,346727,650379,2025-04-01,Corrective,6.39,Camera,1109.23,604.03,1713.26,1.37,Medium,In Progress,FC606,7761344,1,1007,2025-11-17,7,1
44739074,354208,195735,2023-11-18,Inspection,16.01,Gripper,175.52,41.74,217.26,4.85,Medium,Completed,FC404,2565587,0,1013,2024-01-01,3,0
17439188,390532,323226,2024-07-22,Corrective,3.56,Camera,499.23,240.39,739.62,7.33,Critical,Completed,FC303,6776749,1,1016,2024-11-04,6,1
42073765,344520,402306,2024-01-24,Corrective,5.98,Sensor,1041.89,65.61,1107.5,1.82,High,Completed,FC000,7016983,1,1005,2024-03-14,5,1
28660659,345451,321352,2023-03-02,Corrective,0.64,None,1142.95,13.63,1156.58,0.54,Medium,Completed,FC000,8407592,1,1001,2023-06-05,6,1
25389828,371747,471816,2025-09-16,Predictive,11.36,Sensor,295.85,243.01,538.86,2.81,Critical,Completed,FC505,4973059,0,1000,2026-04-03,7,1
60867622,344520,462181,2024-11-07,Preventive,14.96,Motor,341.81,71.37,413.18,3.21,Medium,Completed,FC303,8589516,0,1002,2025-08-18,6,1
40275596,351283,402306,2024-10-05,Corrective,22.8,None,504.02,114.26,618.28,0.95,Medium,Completed,FC000,3854611,1,1018,2025-03-02,1,1
89429129,306601,106600,2023-12-23,Predictive,16.85,Motor,456.85,1271.26,1728.11,6.66,High,Completed,FC000,4082870,1,1016,2024-02-19,5,1
19375291,345151,106987,2023-07-17,Corrective,23.97,Cable,437.87,154.95,592.82,0.25,Low,Completed,FC303,6117524,0,1014,2023-10-28,5,1
38032824,395070,512948,2023-05-03,Predictive,1.0,Motor,313.61,332.34,645.95,8.84,Low,Completed,FC202,7707021,1,1006,2023-07-30,3,1
34660860,362706,330692,2024-09-12,Emergency,9.48,Sensor,1049.81,200.85,1250.66,3.89,High,Completed,FC606,3081056,1,1007,2025-03-10,1,1
80470312,370614,645129,2023-11-22,Predictive,0.43,None,624.96,103.32,728.28,1.77,Medium,Completed,FC101,9301886,0,1007,2024-11-18,2,1
12978438,390452,485348,2024-02-20,Corrective,11.95,Sensor,738.42,356.02,1094.44,4.48,High,Completed,FC000,1202710,0,1017,2025-01-16,0,1
76838491,372887,476926,2025-08-05,Predictive,22.06,None,875.25,160.27,1035.52,3.95,High,Completed,FC101,5665178,0,1017,2026-06-23,2,1
94305190,380989,319880,2024-10-19,Emergency,17.44,Battery,369.22,28.51,397.73,6.26,High,Pending,FC202,3406310,0,1004,2025-07-26,6,1
61307266,332919,535226,2024-03-27,Preventive,0.93,Motor,572.89,441.34,1014.23,2.6,Medium,In Progress,FC101,4121631,1,1019,2024-12-30,0,1
28469263,371747,203612,2024-05-22,Preventive,18.59,Camera,82.82,318.36,401.18,1.64,High,In Progress,FC101,4474371,0,1010,2025-03-12,2,1
30220626,350322,459285,2025-05-12,Emergency,0.41,Motor,970.29,78.08,1048.37,3.25,Medium,Pending,FC000,3006570,0,1011,2025-12-23,0,1
85653098,332919,157594,2023-03-04,Predictive,18.17,Battery,80.34,478.61,558.95,0.35,Critical,Completed,FC404,8297136,0,1012,2023-09-29,1,1
57781735,374871,161688,2024-06-16,Corrective,18.06,Motor,776.48,288.37,1064.85,1.38,Medium,Completed,FC202,4931580,0,1015,2024-07-25,7,0
62432067,331910,685226,2023-09-15,Preventive,4.15,Wheel,361.63,136.76,498.39,5.44,Medium,Completed,FC303,7022895,1,1016,2024-05-09,6,1
23038565,390452,386561,2024-12-14,Emergency,2.63,Wheel,446.11,312.12,758.23,0.79,Low,Completed,FC505,8498096,0,1015,2025-02-28,7,1
46045563,345451,386561,2025-04-08,Corrective,1.3,Sensor,621.65,535.8,1157.45,1.18,High,Pending,FC000,5735357,1,1000,2025-07-15,1,1
82301751,359971,664644,2023-01-30,Predictive,16.63,Gripper,746.0,163.09,909.09,1.32,Low,Completed,FC000,6156448,1,1016,2023-08-15,7,0
92925983,386697,321882,2025-05-15,Predictive,10.39,Wheel,243.03,162.63,405.66,2.05,Medium,Pending,FC000,9117928,1,1001,2026-04-05,3,1
23043792,323940,332488,2025-03-11,Emergency,16.19,Motor,678.2,239.77,917.97,0.45,Medium,Completed,FC101,1552328,1,1016,2025-04-20,0,1
31261388,316947,332488,2025-07-26,Emergency,14.44,Wheel,561.39,42.02,603.41,1.83,Low,Pending,FC000,3750153,0,1016,2026-05-22,0,1
