movement_id,product_id,robot_id,movement_date,movement_type,quantity,from_zone,to_zone,from_rack,to_rack,duration_min,batch_number,order_id,weight_kg,condition_flag,scan_count,error_flag,temperature_at_move_c,operator_id,unit_value_usd
57338324,523236,634338,2023-07-28 11:15:58,Outbound,117,Zone-A,Zone-B,R42-06,R37-01,39,9570497,22131481,1.98,Good,4,0,27.9,5007,12.26
58430546,569195,621159,2024-07-10 23:33:06,Inbound,119,Zone-F,Zone-A,R05-08,R30-06,105,6711686,68516243,4.3,Good,4,0,19.5,1871,42.22
96157153,506067,607530,2025-10-01 07:22:57,Outbound,640,Zone-A,Zone-D,R35-02,R29-04,99,8929785,86398372,7.19,Good,2,0,33.5,8514,92.08
66572275,568432,675518,2023-08-05 11:14:34,Outbound,362,Zone-A,Zone-C,R09-09,R10-04,19,3674564,96383949,9.83,Good,4,0,22.8,7197,51.67
84541659,569103,655379,2024-05-31 14:45:01,Adjustment,81,Zone-D,Zone-C,R44-09,R49-09,22,7110549,49853978,2.73,Quarantine,5,0,4.7,8710,9.52
87089400,537468,688889,2024-05-02 20:48:52,Outbound,130,Zone-B,Zone-A,R21-03,R31-04,4,2900489,32437641,8.69,Good,5,0,-2.1,4963,33.24
14619515,522936,665671,2024-02-09 22:44:30,Replenishment,342,Zone-E,Zone-H,R19-06,R02-03,4,5033383,98966106,14.81,Good,4,0,37.3,3521,5.48
95157363,571319,680326,2023-01-26 11:43:56,Internal Transfer,847,Zone-G,Zone-A,R47-07,R18-07,75,1327185,63215486,5.94,Damaged,5,0,16.2,5891,23.96
15304937,570019,617514,2023-06-24 17:13:01,Inbound,627,Zone-H,Zone-C,R38-07,R45-03,25,3217905,94866308,3.73,Good,1,0,1.0,4871,11.31
56645838,527566,615238,2024-02-02 02:03:37,Outbound,998,Zone-C,Zone-C,R35-05,R47-02,94,2238948,63906272,23.18,Good,5,1,5.6,3074,31.88
36532898,536108,637907,2024-01-21 17:47:31,Inbound,708,Zone-C,Zone-A,R23-03,R34-07,116,1396053,56632210,5.49,Good,4,0,22.8,9015,91.19
84958621,563687,661727,2025-10-26 22:22:04,Internal Transfer,4,Zone-A,Zone-F,R43-06,R30-07,9,6976299,98174458,2.39,Good,4,0,13.1,4980,36.8
80438023,561019,669894,2023-05-31 07:43:41,Adjustment,868,Zone-C,Zone-B,R23-07,R24-07,85,9555224,15694799,35.55,Good,2,0,18.9,2566,1.19
44057472,508494,662450,2025-04-24 14:42:41,Inbound,557,Zone-H,Zone-E,R13-03,R19-02,37,7694636,94955195,9.61,Good,4,0,1.2,5357,27.5
70443322,548064,615545,2026-03-09 19:05:38,Outbound,757,Zone-B,Zone-G,R37-05,R04-03,48,7989188,22957030,32.66,Good,5,0,37.5,7569,39.93
89986751,525229,607355,2025-10-04 08:09:24,Replenishment,452,Zone-A,Zone-B,R15-02,R41-01,50,2552308,98921191,19.57,Good,5,0,34.6,4462,13.59
97696301,510200,669844,2023-11-06 20:06:12,Outbound,855,Zone-H,Zone-D,R34-04,R23-08,109,1946981,46761791,41.68,Good,3,0,31.3,6031,0.45
75676920,574264,683144,2023-05-21 23:45:46,Inbound,232,Zone-B,Zone-G,R18-07,R31-04,39,5180957,72048918,18.14,Good,3,0,19.0,3866,92.29
77138912,552943,607530,2024-02-25 22:04:27,Outbound,867,Zone-H,Zone-G,R07-08,R47-07,23,3650608,19236789,0.49,Damaged,2,0,28.3,9710,10.75
94962128,503546,683144,2025-11-21 12:20:38,Internal Transfer,504,Zone-A,Zone-F,R39-04,R37-02,40,4481945,81569060,29.63,Good,4,0,-4.5,7211,26.1
80459115,523704,657230,2023-02-11 03:12:22,Outbound,478,Zone-A,Zone-C,R45-03,R06-04,28,1025289,21026704,25.55,Good,5,1,9.9,1244,71.46
76515143,563912,616596,2023-03-20 08:34:51,Return,842,Zone-B,Zone-D,R15-02,R33-01,14,9351651,72516777,6.51,Damaged,3,0,15.6,9797,14.51
41803722,554607,665671,2025-07-16 02:43:26,Outbound,646,Zone-A,Zone-D,R29-07,R25-03,66,3132527,90060709,11.59,Good,1,0,10.9,3382,33.85
79603769,538842,662450,2023-11-21 19:15:13,Outbound,956,Zone-F,Zone-E,R26-01,R09-07,69,1258518,81197109,17.01,Good,1,0,14.1,3748,5.35
84226941,536534,683144,2025-11-23 13:23:21,Return,678,Zone-H,Zone-B,R36-09,R21-06,31,5745424,31609040,5.76,Good,4,1,31.1,5453,21.4
71719703,528139,681482,2023-12-21 23:58:21,Outbound,402,Zone-B,Zone-C,R03-04,R14-01,34,8767551,87410232,26.91,Good,4,0,37.7,6843,28.21
65287673,516343,651059,2025-04-04 22:08:56,Outbound,66,Zone-A,Zone-F,R16-02,R02-08,58,2242909,65356588,28.77,Good,5,0,17.1,9438,17.0
93422879,535985,604150,2023-02-26 16:37:58,Inbound,714,Zone-D,Zone-F,R47-07,R29-04,95,4944123,71865802,2.58,Good,2,0,35.5,5992,3.71
11646059,515209,617514,2024-10-27 11:29:20,Internal Transfer,950,Zone-B,Zone-E,R20-09,R21-08,32,4657267,48869134,16.62,Good,4,0,30.4,9070,16.53
21963710,539329,688889,2023-04-24 20:46:15,Internal Transfer,651,Zone-A,Zone-E,R04-05,R14-06,32,9135736,18260826,20.96,Good,5,0,25.4,8904,119.32
22323471,530338,683144,2025-12-01 13:20:54,Return,490,Zone-D,Zone-B,R31-08,R09-03,100,9670093,66041744,17.05,Good,4,0,26.2,7835,50.79
27921593,520505,681482,2026-01-05 14:00:35,Internal Transfer,918,Zone-F,Zone-D,R20-03,R01-04,14,9590175,92522564,6.74,Damaged,4,0,13.3,9671,32.17
60526243,527273,648338,2026-04-17 05:25:52,Outbound,775,Zone-E,Zone-H,R38-03,R16-01,108,7006810,53996462,2.29,Good,4,0,28.9,2283,111.3
68863257,563687,679719,2023-05-21 09:34:50,Outbound,960,Zone-B,Zone-F,R06-01,R38-09,80,6749135,36258330,2.52,Good,5,0,34.0,6814,4.73
96045050,528940,637907,2025-05-20 18:46:31,Replenishment,512,Zone-C,Zone-C,R27-09,R32-04,53,6126074,49037660,0.95,Quarantine,1,0,20.2,1920,10.05
84298211,577560,628516,2025-07-17 03:45:53,Inbound,456,Zone-E,Zone-B,R47-06,R40-08,61,1721642,89560466,31.47,Good,2,0,14.2,9812,8.78
18623573,563912,631216,2025-12-23 22:26:14,Return,309,Zone-E,Zone-A,R21-07,R23-04,28,9371359,56460494,11.28,Good,1,0,30.7,6859,96.29
51891852,514238,604897,2024-03-02 11:44:07,Internal Transfer,451,Zone-A,Zone-H,R38-08,R27-08,75,1961176,48818517,12.88,Damaged,4,0,6.2,6784,3.18
75668727,574527,631216,2025-01-22 03:27:49,Replenishment,969,Zone-E,Zone-B,R21-07,R13-03,45,9344590,56628133,22.85,Good,3,0,-1.3,2096,25.7
86466740,502975,607530,2025-09-09 04:35:58,Inbound,455,Zone-H,Zone-C,R17-07,R48-06,119,9812665,53279288,12.19,Good,2,0,37.4,1706,27.05
75511635,501219,600358,2025-06-14 13:19:29,Internal Transfer,563,Zone-H,Zone-F,R24-03,R26-06,4,8286553,29896055,19.39,Good,5,0,16.5,1532,20.2
99565327,571533,624931,2023-05-06 06:26:55,Replenishment,435,Zone-G,Zone-A,R19-03,R28-06,26,4633937,38121168,1.72,Good,1,0,-4.0,2764,3.37
20839461,556419,680326,2026-03-12 17:45:28,Inbound,379,Zone-D,Zone-F,R11-02,R14-07,99,8406210,35334472,17.95,Good,2,0,-2.2,2963,19.49
14516179,534370,600782,2023-03-07 12:37:51,Internal Transfer,286,Zone-B,Zone-G,R41-03,R14-04,101,3562466,41093062,2.22,Good,4,0,28.3,5215,6.13
78876382,583116,607530,2023-07-31 07:00:17,Outbound,734,Zone-C,Zone-B,R41-07,R41-04,74,1908643,97718718,4.4,Damaged,3,0,12.9,8581,41.43
47322950,574895,602267,2024-04-03 22:47:40,Inbound,342,Zone-G,Zone-A,R42-03,R32-07,7,3745718,59826194,10.37,Good,4,0,21.5,7183,16.52
47570600,531914,663976,2023-01-22 23:33:58,Internal Transfer,327,Zone-D,Zone-E,R20-02,R38-04,35,3769252,46102085,38.79,Good,1,0,14.4,6524,9.05
94438004,527273,628726,2025-08-20 21:02:06,Return,729,Zone-E,Zone-A,R49-02,R21-09,118,3539115,90389029,7.6,Good,2,0,36.7,8247,129.48
47499425,567822,617514,2025-08-04 21:49:00,Outbound,450,Zone-F,Zone-B,R15-05,R44-04,119,1408512,28362781,42.92,Quarantine,1,0,19.1,6176,58.71
57453639,543988,679721,2024-05-01 09:10:25,Return,755,Zone-G,Zone-G,R16-04,R23-01,57,9730961,43162541,105.75,Good,4,0,30.4,1954,28.52
47782593,508532,670915,2024-08-12 00:50:51,Outbound,719,Zone-H,Zone-B,R18-02,R40-02,33,8473075,38922580,8.16,Good,2,0,6.2,1628,23.97
30274540,506717,672335,2024-10-04 22:15:53,Inbound,11,Zone-D,Zone-C,R08-09,R46-04,1,4171977,92819752,14.49,Good,4,0,5.3,3949,36.02
12413302,560309,678222,2023-08-26 05:35:22,Return,244,Zone-H,Zone-E,R37-05,R33-09,78,5120439,18062614,5.68,Expired,1,0,8.1,7626,33.92
92517089,519219,604351,2025-11-04 21:58:47,Internal Transfer,335,Zone-E,Zone-A,R43-01,R39-09,7,1575365,15348465,6.53,Quarantine,5,1,27.5,6150,4.52
47063264,524853,663976,2025-03-14 16:05:19,Adjustment,276,Zone-C,Zone-B,R03-07,R10-01,106,8714125,58105459,21.65,Good,4,1,8.4,4049,17.21
30662021,507476,628500,2024-10-02 13:29:36,Inbound,736,Zone-F,Zone-D,R49-08,R35-05,118,8076303,86641850,12.94,Good,5,1,17.5,8893,9.24
34938493,510381,661071,2025-10-10 14:34:27,Outbound,234,Zone-A,Zone-G,R49-05,R06-05,44,4311829,53272922,11.94,Good,2,0,26.9,4856,27.1
52277378,534895,628516,2024-12-22 07:00:15,Internal Transfer,132,Zone-H,Zone-E,R18-04,R21-05,17,7543688,23019395,36.97,Quarantine,4,0,36.7,6825,40.39
21740455,503603,604897,2023-06-16 02:53:41,Inbound,932,Zone-D,Zone-E,R41-07,R21-04,56,9883317,53806406,15.63,Damaged,4,0,35.5,6017,30.68
49284637,510163,695477,2024-02-14 10:41:09,Adjustment,927,Zone-B,Zone-E,R43-07,R40-08,60,6123590,14905426,12.24,Good,5,0,-4.6,7111,22.93
59075679,551879,604351,2026-04-20 21:12:07,Adjustment,850,Zone-H,Zone-G,R38-09,R37-05,9,5442473,48019256,28.96,Good,5,0,35.4,4518,1.83
64926862,580334,604897,2025-10-31 06:49:08,Internal Transfer,854,Zone-E,Zone-D,R31-07,R44-08,34,3641239,61369132,3.46,Damaged,2,0,-3.7,1144,101.99
29966803,561827,648338,2023-12-02 21:08:49,Inbound,839,Zone-H,Zone-B,R17-04,R43-09,117,5762699,76134788,2.96,Good,2,0,1.9,4631,8.41
69423273,557000,623462,2025-01-06 00:20:37,Adjustment,595,Zone-F,Zone-A,R43-03,R40-09,61,6699570,96695035,5.29,Expired,4,0,36.3,9219,58.86
65919438,515256,651580,2025-07-30 09:40:07,Internal Transfer,804,Zone-D,Zone-C,R41-01,R04-09,119,1461833,19287749,71.44,Quarantine,5,1,-1.7,6529,3.93
62991587,553749,669493,2024-08-29 20:44:31,Outbound,370,Zone-B,Zone-G,R43-04,R42-07,1,1656718,14116979,5.91,Good,5,1,12.0,4277,37.18
47698297,558985,607355,2026-02-15 08:30:15,Return,323,Zone-C,Zone-D,R47-08,R21-09,91,2582343,29339468,6.04,Good,4,0,-2.7,8844,27.13
83487968,533130,607355,2023-12-12 01:34:36,Outbound,885,Zone-E,Zone-C,R19-08,R33-06,73,6542742,49285419,3.22,Expired,2,0,10.2,8201,183.57
23338489,577242,678222,2023-06-04 22:06:31,Internal Transfer,942,Zone-B,Zone-A,R05-06,R46-02,103,3775145,36507335,1.1,Good,2,0,28.0,7382,107.62
14448940,540327,669493,2023-10-30 00:29:48,Inbound,853,Zone-E,Zone-E,R01-08,R49-03,85,6122994,42629581,1.3,Damaged,4,0,28.2,2210,82.98
82214623,517354,614918,2023-04-19 11:23:08,Inbound,611,Zone-F,Zone-H,R18-04,R12-03,25,4937056,64539202,16.77,Damaged,4,0,-4.8,9279,4.84
48918871,557201,680166,2025-10-26 05:58:49,Adjustment,826,Zone-F,Zone-E,R10-06,R45-02,7,2692304,74622028,10.09,Quarantine,4,0,31.9,1542,21.43
43998234,541445,631871,2025-11-11 06:10:41,Outbound,845,Zone-B,Zone-H,R03-03,R35-05,52,8521180,10614631,2.27,Good,5,0,26.6,1014,34.06
53916249,539297,669493,2025-08-04 02:45:53,Return,256,Zone-F,Zone-C,R44-05,R04-09,12,8624794,80453142,4.11,Good,4,0,20.8,8485,23.24
43359666,555876,604351,2024-04-20 10:04:33,Outbound,228,Zone-C,Zone-G,R07-08,R47-04,96,7165411,45728242,18.43,Good,1,0,32.4,6895,8.64
17611423,571319,616596,2025-05-14 22:57:01,Adjustment,11,Zone-F,Zone-B,R32-04,R33-05,15,8619782,31224941,1.03,Good,1,0,7.9,2701,106.67
21472745,571231,615312,2026-02-26 15:39:03,Adjustment,695,Zone-B,Zone-E,R26-08,R13-01,55,5588105,63066068,0.76,Expired,4,0,-2.7,3848,98.76
46799103,530327,651059,2023-06-07 23:26:32,Outbound,27,Zone-A,Zone-F,R23-03,R15-08,48,3443487,18403802,32.57,Expired,1,0,28.8,6507,24.4
40086014,557232,607355,2023-03-12 06:53:05,Return,982,Zone-G,Zone-E,R07-07,R49-08,7,7905865,47426628,26.24,Good,1,0,29.6,8279,34.42
45266852,522484,628500,2024-11-02 09:32:13,Outbound,743,Zone-D,Zone-G,R06-05,R17-08,51,4677629,67985747,0.16,Expired,5,0,4.6,6585,44.91
23985127,524998,616596,2025-02-25 00:04:14,Inbound,275,Zone-E,Zone-G,R04-05,R41-08,22,5198514,34366845,7.9,Good,4,0,20.0,7238,35.77
19353772,549110,669417,2025-08-21 19:07:06,Adjustment,240,Zone-F,Zone-E,R02-08,R15-02,100,4355733,68760258,35.01,Damaged,1,1,3.0,2006,6.09
44446964,566714,637907,2023-03-22 13:02:00,Internal Transfer,183,Zone-G,Zone-E,R25-04,R02-04,53,7435633,94746532,12.62,Good,1,0,11.7,5367,8.64
97762175,578635,633396,2025-05-20 03:14:41,Internal Transfer,436,Zone-G,Zone-B,R38-08,R41-06,116,5038436,57792856,20.7,Good,1,0,-1.4,7778,15.72
92326557,559958,600782,2025-10-20 09:23:35,Internal Transfer,770,Zone-H,Zone-C,R22-02,R38-03,11,1921487,49785310,11.14,Good,3,0,-3.5,4808,7.62
92062719,533496,681482,2024-02-17 23:48:32,Inbound,259,Zone-C,Zone-H,R35-09,R07-08,51,2448579,33326420,7.2,Good,2,0,0.2,1904,101.49
15467504,579637,678222,2023-02-06 18:02:58,Inbound,920,Zone-H,Zone-D,R27-05,R11-07,101,7757509,43010555,13.31,Good,2,0,29.6,2162,19.81
20378153,530338,639675,2026-01-23 12:39:07,Outbound,666,Zone-G,Zone-B,R35-01,R06-07,61,5614859,70993137,2.39,Good,2,0,31.2,4996,20.3
48467892,577242,623462,2023-05-23 03:56:43,Internal Transfer,170,Zone-D,Zone-G,R45-02,R31-08,7,8606402,70870977,0.38,Expired,4,0,28.5,2356,42.81
43653854,549990,651580,2024-09-14 02:44:39,Outbound,928,Zone-H,Zone-B,R30-09,R46-03,55,8270889,41083429,1.17,Quarantine,2,0,37.4,1908,14.23
52895202,560256,669844,2024-01-16 19:32:43,Outbound,206,Zone-G,Zone-B,R07-06,R38-06,81,4731982,68361527,0.85,Good,4,0,7.2,6280,39.86
53675095,535985,634338,2024-05-05 16:53:46,Inbound,93,Zone-G,Zone-B,R32-04,R47-02,96,8162600,40127815,28.7,Expired,2,0,2.4,5828,22.98
66038451,506245,604897,2023-07-11 01:21:12,Outbound,629,Zone-F,Zone-G,R08-09,R48-05,18,4241982,44079531,1.6,Quarantine,2,0,33.6,9517,1.22
32766732,553749,662450,2025-09-05 03:49:25,Return,63,Zone-H,Zone-B,R14-09,R04-09,10,5227151,42527737,7.09,Good,5,0,2.6,7672,8.4
13778065,545157,607530,2025-08-16 20:51:17,Adjustment,190,Zone-E,Zone-C,R06-08,R27-05,105,2596164,83465935,1.79,Good,4,0,17.4,1649,4.09
86665490,546792,655379,2024-08-24 03:41:57,Internal Transfer,2,Zone-D,Zone-C,R31-02,R35-01,17,4621954,95691635,22.57,Good,1,0,21.5,7987,1.0
24769426,545307,634338,2023-06-03 15:27:14,Inbound,636,Zone-H,Zone-D,R37-02,R08-03,47,7247197,41287691,11.13,Good,4,0,6.7,1033,97.12
66049575,531685,648338,2023-06-12 22:03:18,Return,8,Zone-E,Zone-G,R09-08,R28-07,113,5823516,81456079,6.9,Good,1,0,19.2,9416,8.87
14348702,510163,661727,2026-01-22 10:41:59,Adjustment,642,Zone-E,Zone-D,R48-06,R36-04,68,8159268,60372348,12.68,Good,1,0,14.4,5211,22.91
72629241,547630,610734,2025-03-20 22:12:37,Outbound,815,Zone-G,Zone-C,R06-01,R29-03,73,6814484,13189142,28.3,Good,4,0,6.5,8379,0.34
96112928,578700,623462,2023-05-17 00:00:51,Return,51,Zone-H,Zone-B,R41-03,R29-08,6,4856861,75080002,13.32,Good,4,0,8.5,1838,37.97
18533405,509861,623462,2024-10-22 05:47:10,Adjustment,280,Zone-H,Zone-A,R24-06,R48-05,111,8640403,83043243,20.86,Good,5,0,27.7,2893,26.1
46999748,515845,678222,2025-05-16 09:14:49,Replenishment,46,Zone-G,Zone-C,R40-08,R14-02,83,3322833,89359132,0.11,Expired,2,1,-0.8,1672,186.15
42156752,562079,681482,2025-12-28 04:21:04,Internal Transfer,203,Zone-A,Zone-D,R08-08,R45-07,41,6275699,55773101,22.04,Good,2,0,25.8,2933,5.6
33840957,534946,665434,2023-06-28 02:13:02,Outbound,412,Zone-E,Zone-G,R18-07,R47-08,115,3037160,69682766,27.91,Good,4,0,18.5,5418,22.95
67660648,507594,615238,2024-07-11 00:49:38,Inbound,900,Zone-C,Zone-A,R41-09,R30-08,55,2634236,39726941,0.89,Good,1,1,0.4,9101,28.28
69145285,535985,672335,2025-03-15 19:41:12,Internal Transfer,228,Zone-D,Zone-H,R40-09,R30-03,68,6850201,65061160,3.99,Good,1,1,-4.7,6154,13.63
64901195,531435,672335,2026-01-26 13:11:44,Outbound,100,Zone-C,Zone-D,R25-06,R09-01,83,1568212,98858081,5.62,Good,3,0,28.8,2137,11.67
23939558,574745,608092,2024-12-26 04:00:59,Replenishment,262,Zone-C,Zone-A,R16-06,R32-04,32,1907106,75932966,9.61,Good,5,0,13.1,5474,0.58
89861727,505203,669493,2024-12-07 19:48:53,Outbound,937,Zone-F,Zone-C,R20-02,R49-03,47,3543698,96713605,24.6,Good,1,0,24.2,2107,17.69
67931281,518669,668904,2023-04-24 23:05:32,Internal Transfer,715,Zone-H,Zone-H,R29-08,R29-07,74,3985396,81163910,6.6,Good,4,0,0.1,4811,6.79
57242807,524788,628516,2025-03-03 09:45:45,Outbound,888,Zone-A,Zone-D,R20-04,R41-05,89,7609231,13128926,55.73,Good,1,0,14.4,6178,18.82
96854015,568083,600358,2023-09-07 20:59:57,Internal Transfer,432,Zone-F,Zone-E,R25-05,R21-07,118,5339554,17620801,4.24,Good,1,0,21.1,3533,20.13
63994028,549669,614918,2023-01-15 17:38:02,Internal Transfer,372,Zone-C,Zone-G,R09-05,R29-01,12,5529256,73727876,50.07,Good,2,0,22.9,6783,21.4
76817018,534946,668650,2024-08-15 12:15:47,Outbound,609,Zone-E,Zone-B,R04-02,R03-05,52,2013057,29254196,7.46,Good,5,0,8.0,4067,12.52
49780366,561987,628516,2024-07-30 13:20:34,Adjustment,172,Zone-E,Zone-A,R48-08,R23-08,28,7017750,26009368,4.55,Good,5,0,37.8,5065,8.2
39274587,548654,661071,2024-12-30 21:42:09,Internal Transfer,812,Zone-H,Zone-F,R06-09,R33-08,63,6295730,35577029,11.46,Good,1,1,31.5,5854,20.44
34014442,538100,625254,2023-03-22 15:16:55,Outbound,968,Zone-G,Zone-F,R10-06,R33-04,115,5828500,57897249,14.62,Good,1,0,17.1,3193,85.23
17333285,534834,628500,2024-09-21 15:23:56,Outbound,373,Zone-A,Zone-H,R37-09,R44-07,73,6138664,18357895,8.8,Good,4,0,19.1,7670,36.33
99543525,524788,631216,2025-06-15 23:54:00,Inbound,518,Zone-B,Zone-G,R28-07,R43-09,109,1822992,13433677,3.79,Good,1,0,23.7,2230,98.84
97227393,556992,633396,2024-11-01 14:04:13,Adjustment,779,Zone-A,Zone-D,R46-01,R23-05,103,8658171,90241729,21.05,Good,3,0,-2.1,8192,3.19
49082547,523236,669417,2023-01-08 06:50:58,Outbound,354,Zone-H,Zone-B,R35-08,R32-09,65,2838936,78039733,0.06,Good,5,0,2.2,3617,22.53
93559006,533708,657230,2025-07-29 05:40:55,Replenishment,52,Zone-B,Zone-H,R36-06,R05-04,21,5211812,12748507,12.12,Good,5,0,2.0,6570,15.51
23830634,534834,628500,2024-06-16 02:15:27,Return,683,Zone-D,Zone-C,R04-01,R28-01,72,2633935,82710370,15.42,Good,2,1,14.4,5828,21.2
89026297,573937,610142,2026-04-09 20:28:25,Outbound,737,Zone-F,Zone-F,R32-01,R43-09,90,3030423,30146341,13.05,Good,1,0,23.3,2510,19.05
95041013,561367,628500,2023-06-20 15:26:22,Inbound,782,Zone-A,Zone-B,R01-04,R06-06,11,7187961,29232595,0.01,Good,1,0,26.4,1384,19.97
71876643,506808,670915,2023-06-05 13:19:09,Replenishment,657,Zone-F,Zone-D,R41-01,R26-06,111,3084276,10374990,3.4,Good,4,0,26.4,6222,97.68
29580717,535985,631734,2024-07-17 16:15:33,Outbound,691,Zone-A,Zone-C,R15-08,R38-03,42,7413865,13849496,15.41,Good,5,0,16.1,3880,51.14
60336346,501394,610142,2024-10-21 15:06:39,Replenishment,30,Zone-D,Zone-G,R05-02,R30-01,81,5262950,83109661,8.83,Good,5,1,10.0,7051,75.7
40967224,513380,603097,2024-12-01 10:56:38,Internal Transfer,624,Zone-F,Zone-B,R29-08,R24-05,62,8237813,72923565,37.87,Good,5,0,28.2,2258,3.85
72272815,569562,669493,2023-03-07 01:30:40,Inbound,313,Zone-E,Zone-A,R29-01,R04-01,82,2365716,25767506,4.66,Good,3,0,-4.6,7426,70.9
26690408,522258,633396,2023-04-17 17:00:16,Replenishment,553,Zone-A,Zone-A,R23-07,R10-06,30,6097582,34935854,7.65,Good,3,0,2.7,7348,60.2
72305723,529760,639675,2025-07-05 17:29:24,Inbound,867,Zone-E,Zone-B,R33-06,R37-04,70,9639572,38378104,5.43,Good,5,1,32.0,5272,2.29
78080729,533553,616596,2025-09-09 15:31:04,Outbound,319,Zone-F,Zone-G,R17-01,R39-06,86,7517210,81266303,14.61,Good,2,0,19.2,8129,7.75
54873313,502216,633396,2023-09-19 12:22:56,Return,201,Zone-B,Zone-D,R18-07,R49-08,105,7134179,63935082,16.71,Good,4,0,-1.4,7051,11.42
32121184,528940,637907,2025-06-08 16:32:06,Outbound,947,Zone-G,Zone-F,R16-05,R24-06,96,8533991,20867294,10.02,Quarantine,4,0,37.6,6632,3.53
11903841,524287,614918,2024-07-16 18:12:20,Inbound,504,Zone-E,Zone-G,R34-01,R46-06,85,2002862,16403490,11.39,Good,5,0,11.6,5456,11.59
18476306,571294,674983,2024-07-16 01:42:59,Adjustment,291,Zone-B,Zone-D,R13-01,R28-03,39,9246027,12169999,29.06,Good,3,0,-0.6,2792,73.47
48232183,578635,665671,2025-08-11 10:57:45,Outbound,21,Zone-C,Zone-E,R46-04,R15-02,30,2035810,68114005,36.97,Good,2,0,13.7,7115,37.5
64153859,516771,648338,2025-12-27 19:52:55,Internal Transfer,187,Zone-A,Zone-G,R20-08,R15-04,83,8447189,96585237,10.09,Good,4,1,23.0,4877,117.44
92377922,547630,631871,2024-04-02 19:06:00,Internal Transfer,963,Zone-H,Zone-B,R02-01,R17-09,63,6751274,13699629,9.3,Expired,2,0,-2.7,5733,40.67
47143975,534427,679969,2024-04-25 03:40:03,Internal Transfer,661,Zone-E,Zone-H,R22-09,R37-01,34,3364201,19693347,15.64,Good,5,0,17.7,2529,13.86
28852735,533735,600782,2023-10-04 18:14:00,Inbound,167,Zone-A,Zone-G,R23-09,R45-05,40,1250436,30001119,31.86,Damaged,4,0,15.2,9401,55.65
34242403,535600,610142,2023-02-17 16:40:51,Outbound,623,Zone-A,Zone-D,R23-01,R26-02,91,6283176,80812012,4.03,Good,4,0,8.9,3909,41.79
21901119,555207,651059,2024-05-23 16:20:55,Internal Transfer,578,Zone-G,Zone-D,R39-01,R27-02,93,7180300,67428275,5.58,Good,5,0,20.6,5526,2.19
48212593,507358,606283,2025-12-13 18:39:14,Inbound,462,Zone-C,Zone-H,R49-06,R40-09,93,1480257,59635657,8.17,Good,2,0,20.1,4316,25.27
28469813,532816,675518,2026-02-23 21:28:48,Return,975,Zone-H,Zone-E,R21-07,R40-03,115,9305380,45356669,5.94,Good,5,0,21.2,4523,38.91
42443194,506717,631734,2024-04-28 12:43:28,Outbound,529,Zone-C,Zone-G,R08-05,R34-06,30,8355003,98469548,90.05,Good,5,0,18.4,3611,6.36
67791757,519123,621159,2023-08-30 09:16:44,Outbound,933,Zone-H,Zone-B,R22-09,R30-09,8,6332427,63717905,51.09,Good,3,0,25.8,4725,109.16
54566703,532957,669894,2023-06-29 03:19:09,Adjustment,540,Zone-D,Zone-F,R08-09,R40-04,21,5804676,76004022,67.57,Good,2,1,34.7,5778,79.59
89205502,565783,665671,2023-11-19 02:22:41,Outbound,681,Zone-C,Zone-F,R17-06,R25-05,15,6402360,24885732,3.14,Good,4,0,33.5,1645,95.58
96440416,526144,669894,2025-06-25 01:16:20,Inbound,826,Zone-D,Zone-G,R07-09,R46-04,8,4246191,93164415,8.57,Damaged,1,0,11.1,2864,34.56
28625343,572099,657230,2026-04-27 11:15:01,Inbound,715,Zone-B,Zone-E,R15-05,R41-06,82,6020870,29451568,9.12,Expired,5,0,37.0,6267,24.93
13818114,574596,623462,2026-01-04 13:02:20,Return,396,Zone-B,Zone-F,R15-03,R02-05,106,4547652,56611307,9.21,Good,2,0,26.1,6104,22.36
76240792,577977,631216,2024-03-15 18:01:05,Internal Transfer,679,Zone-C,Zone-C,R32-01,R17-05,69,7057115,46800993,2.25,Good,3,0,-3.8,9739,27.84
38331558,508933,680326,2024-06-03 04:17:17,Return,998,Zone-A,Zone-F,R41-03,R49-07,98,7710007,46023825,34.29,Quarantine,2,0,14.5,6302,6.78
86955918,539757,681482,2024-12-11 07:32:44,Outbound,306,Zone-B,Zone-H,R28-09,R04-06,98,1408773,53329058,60.17,Good,1,0,36.4,7170,33.8
38832868,509861,688889,2023-10-28 06:59:19,Internal Transfer,434,Zone-C,Zone-D,R24-01,R46-03,20,3144897,43190027,66.88,Quarantine,3,0,-1.9,5957,16.28
32153706,543988,608092,2024-10-27 21:09:09,Inbound,271,Zone-A,Zone-E,R41-08,R09-08,21,9023521,26701407,17.49,Expired,4,0,34.6,1993,20.06
28972844,557232,651580,2023-02-25 03:13:39,Replenishment,24,Zone-E,Zone-B,R09-06,R46-06,29,7382278,24516095,66.63,Good,4,0,15.7,8952,1.93
59553529,571319,670915,2024-04-03 21:30:53,Return,747,Zone-B,Zone-G,R45-02,R49-05,42,6818698,73126785,10.35,Good,2,0,4.4,1592,53.83
18246122,556871,657230,2026-01-31 13:28:12,Internal Transfer,186,Zone-B,Zone-E,R32-06,R09-07,29,9143689,72223814,6.41,Good,1,0,22.0,1159,10.29
50242333,580983,615545,2023-07-17 10:54:11,Inbound,787,Zone-H,Zone-G,R40-05,R44-05,43,1904149,38896041,22.5,Good,5,0,12.0,6757,94.62
