reading_id,sensor_id,robot_id,timestamp,reading_type,value,unit,threshold_min,threshold_max,alert_triggered,alert_level,battery_level_pct,signal_strength_dbm,location_x_m,location_y_m,floor_level,zone_id,status_code,calibration_offset,packet_loss_pct
75240498,744957,314889,2024-03-15 21:50:57,Position,43.1842,deg,16.43,57.63,1,Info,64,-27,106.99,7.55,1,246274,WARN,-0.0387,2.36
70164689,755964,206986,2025-11-04 11:25:54,Temperature,50.2473,m/s,28.85,76.53,1,Warning,18,-35,19.89,101.14,2,206536,ERR,0.2059,0.07
79039846,766937,330368,2023-05-11 08:09:50,Speed,70.0903,°C,46.54,87.56,0,,54,-31,57.64,148.71,1,216408,WARN,-0.2119,0.87
18893323,716322,236348,2026-04-22 16:54:40,Temperature,76.4797,lux,66.27,97.49,1,Warning,6,-71,7.66,58.5,3,235321,OK,0.304,0.74
75870263,735011,353245,2023-08-02 02:31:00,Temperature,23.1053,g,-6.85,36.58,0,,33,-67,193.46,33.92,3,268034,CALIB,-0.0363,0.2
84801785,754790,365277,2024-08-22 00:39:44,Distance,22.1648,A,11.49,49.57,0,,45,-36,131.39,103.62,2,251061,TIMEOUT,-0.1546,4.16
54318494,725993,244619,2024-08-10 15:38:42,Current,73.3073,°C,47.46,101.45,0,,24,-67,195.04,121.99,3,232907,TIMEOUT,0.0414,3.86
36808414,741429,195528,2026-04-21 08:24:44,Vibration,66.6623,m/s²,50.59,94.78,1,Info,9,-83,42.73,121.67,1,235212,ERR,0.1833,0.81
88595092,769579,203076,2025-01-01 02:29:58,Temperature,39.269,g,24.22,54.86,1,Warning,17,-41,66.93,94.99,3,217119,WARN,-0.0703,0.26
35112318,740653,262631,2023-07-05 14:57:04,Acceleration,65.284,m,54.42,83.18,1,Warning,43,-46,49.97,2.34,3,216408,CALIB,-0.2731,2.45
18534756,702621,364234,2025-05-12 04:17:13,Speed,30.801,Pa,10.13,40.9,0,,25,-41,11.04,78.88,2,259172,TIMEOUT,-0.236,1.26
57940321,770836,264294,2025-03-03 09:52:30,Speed,57.5468,lux,44.55,74.43,0,,83,-34,23.13,103.59,2,206536,CALIB,-0.4497,0.44
88268268,720218,353110,2024-09-12 16:55:21,Pressure,50.6602,m/s,32.38,68.64,0,,39,-43,79.44,123.25,1,239090,WARN,0.1587,0.22
44106526,713322,195528,2026-02-12 19:58:32,Position,62.6785,m,40.48,92.38,1,Warning,10,-65,155.38,64.8,3,259755,TIMEOUT,0.5235,1.18
86791288,704324,226224,2026-02-25 20:57:05,Current,33.8512,lux,13.98,61.41,0,,55,-56,161.89,8.83,1,268432,CALIB,0.5988,8.2
74171419,743330,371360,2025-10-01 07:13:22,Acceleration,46.9625,Nm,29.49,71.33,1,Info,7,-82,95.89,85.89,1,212996,ERR,0.8717,1.21
36667380,708563,349083,2026-03-16 09:14:26,Current,44.0076,lux,16.27,54.53,1,Info,89,-61,51.75,9.39,2,239090,TIMEOUT,-0.2376,0.93
55172308,725804,244916,2023-11-04 00:00:14,Speed,50.3291,lux,30.93,69.34,0,,49,-60,122.09,147.3,2,235212,CALIB,0.2763,0.97
75878018,768888,225777,2023-09-25 02:42:07,Acceleration,74.1791,°C,54.22,100.82,1,Info,90,-44,58.28,16.3,3,235321,ERR,-0.1507,1.68
80142918,744788,353245,2023-03-25 06:33:42,Vibration,58.3048,g,46.92,73.04,1,Info,48,-76,72.83,21.16,2,249797,OK,-0.9685,1.66
11837667,701170,348262,2024-10-14 03:03:36,Torque,15.6663,A,-9.89,43.18,1,Info,92,-29,171.66,68.46,3,241320,WARN,0.5883,5.39
11339261,765973,214819,2025-04-09 01:20:52,Acceleration,53.5401,m/s²,29.2,74.29,0,,92,-63,18.7,13.1,1,254320,ERR,0.0615,2.99
40987056,750180,319485,2024-11-21 00:48:55,Distance,38.1677,deg,24.36,65.94,0,,50,-36,199.47,137.76,1,251061,TIMEOUT,-0.472,0.04
31226935,753179,225777,2023-03-07 16:42:41,Acceleration,66.0134,Nm,47.02,80.58,0,,24,-75,120.22,107.12,2,254699,CALIB,-0.6861,0.55
57086905,708230,312809,2025-01-25 00:52:54,Distance,69.3635,deg,53.14,81.47,0,,52,-56,107.75,35.41,3,235198,ERR,-0.557,1.0
50166606,716322,279917,2026-03-15 22:28:13,Acceleration,26.8345,A,14.92,47.95,1,Info,29,-86,122.46,126.61,1,206925,OK,0.439,2.37
71722269,747714,293125,2024-02-04 03:52:52,Speed,51.3616,lux,32.42,67.15,0,,5,-40,20.77,41.01,2,239090,TIMEOUT,0.0409,1.86
72534184,745247,245144,2025-01-07 22:18:25,Torque,93.0736,m/s,64.04,115.47,0,,36,-76,89.87,138.24,1,270500,CALIB,-0.3922,1.03
37229528,755900,307192,2025-08-25 22:22:54,Speed,23.4159,m/s,-2.71,46.49,0,,99,-89,154.13,106.06,1,267633,CALIB,0.0422,9.37
24325209,719835,270524,2023-02-09 13:19:05,Acceleration,39.9589,Pa,18.17,67.61,1,Info,27,-46,107.19,66.06,3,251061,ERR,-0.1608,0.39
11422605,742554,345017,2025-01-13 19:03:35,Position,43.5936,Pa,30.99,67.17,0,,31,-49,113.78,35.23,3,260774,CALIB,0.4531,0.14
48688004,768428,361825,2024-04-10 15:11:45,Current,51.1691,A,38.61,78.56,0,,77,-73,145.73,34.49,3,271969,WARN,0.1296,1.21
40597843,717795,195528,2025-06-27 19:35:06,Distance,24.1879,A,-1.17,51.52,1,Warning,40,-69,163.81,98.73,2,235198,ERR,0.6301,6.78
25628312,725102,244916,2024-01-30 12:32:17,Current,59.7773,g,42.98,82.12,0,,77,-68,73.65,61.68,3,208994,OK,-0.6969,1.0
94260736,720202,339282,2023-01-28 13:40:29,Torque,31.7599,g,12.99,54.18,1,Info,32,-89,1.56,46.8,3,205980,TIMEOUT,0.1053,0.5
16705176,726727,193062,2024-09-26 06:14:15,Speed,68.3447,°C,39.35,91.19,1,Warning,12,-63,88.17,141.85,2,275130,ERR,-0.9074,0.07
67995775,766937,364234,2023-10-05 18:57:23,Position,20.4787,m/s²,-6.5,39.21,0,,99,-43,38.69,19.42,1,210830,CALIB,-0.056,0.88
74058096,747277,264294,2023-10-18 21:09:39,Acceleration,64.29,A,34.48,93.99,1,Warning,91,-85,171.58,58.7,3,242832,TIMEOUT,-0.1374,1.27
90668154,770058,304218,2023-08-21 05:23:57,Pressure,25.489,A,9.25,53.29,0,,38,-81,100.21,48.8,3,240601,CALIB,0.5191,2.39
54383347,750594,353245,2023-10-06 05:02:55,Vibration,54.7708,°C,32.63,68.16,0,,32,-49,135.68,64.48,2,239090,TIMEOUT,0.1279,1.3
16850640,740242,245144,2023-04-29 20:11:28,Vibration,79.592,°C,63.93,104.56,0,,51,-57,157.4,148.68,1,208994,WARN,0.0823,2.77
99354377,749636,312809,2023-09-07 19:13:22,Vibration,55.1925,lux,30.38,79.13,0,,60,-78,40.16,32.33,3,244872,ERR,-0.5518,0.16
22910247,769778,282126,2024-02-18 10:10:02,Distance,22.3499,m,-0.71,41.79,0,,97,-81,18.42,126.58,2,260142,TIMEOUT,-0.1768,0.98
64009071,770388,253533,2026-04-15 01:39:55,Torque,-0.4213,m/s,-11.85,10.84,0,,6,-82,24.01,75.71,1,244872,TIMEOUT,0.656,4.02
31721582,731656,203076,2025-05-20 03:45:15,Vibration,35.7546,Pa,14.27,63.76,0,,54,-68,30.02,37.68,2,217505,OK,0.2189,1.65
76816904,716393,282126,2024-10-03 08:57:50,Speed,60.7928,m/s,37.5,76.89,1,Critical,90,-62,87.07,43.32,2,241320,OK,0.1178,3.67
69517827,741430,304218,2025-01-19 22:58:25,Torque,64.9035,deg,51.04,85.62,1,Warning,13,-45,7.96,120.36,3,221982,OK,-0.1527,2.94
11822626,767394,238860,2026-04-16 05:36:47,Temperature,42.9929,m/s²,27.56,62.54,0,,44,-73,136.62,85.57,2,274158,ERR,-0.6321,0.27
41026487,714934,320932,2023-04-02 13:23:27,Temperature,24.0225,g,7.75,35.02,0,,50,-80,188.48,112.2,1,261589,CALIB,0.2155,6.0
90172151,724695,214819,2026-01-29 18:25:29,Pressure,61.2141,m/s,31.84,84.19,0,,53,-68,37.55,94.01,2,217505,WARN,0.2935,0.66
74596747,744149,261510,2025-03-21 02:23:40,Torque,63.7623,m,40.44,74.5,0,,50,-64,88.92,120.16,3,210830,CALIB,0.0794,0.22
63232550,762362,264294,2026-03-01 07:42:27,Current,33.0136,Pa,15.96,43.73,1,Warning,85,-51,154.26,70.36,3,222099,CALIB,-0.4703,1.05
94365375,768261,365277,2025-11-26 08:04:24,Speed,34.4892,°C,17.53,57.75,0,,32,-43,160.73,44.35,2,239090,TIMEOUT,0.1183,0.14
46115442,708546,320932,2026-02-10 09:58:40,Distance,39.1326,m/s,11.34,62.64,1,Warning,80,-58,30.45,46.03,3,205716,ERR,-0.9357,0.31
86869114,765518,253533,2026-04-26 13:49:06,Temperature,50.0313,deg,27.71,61.61,0,,89,-67,34.48,50.14,2,235659,ERR,0.9025,0.12
68724460,740242,226201,2024-11-21 01:59:44,Distance,78.0635,Pa,63.59,95.15,0,,64,-42,155.84,71.17,2,232480,TIMEOUT,-0.3828,0.81
84023594,731656,330368,2023-06-05 03:06:39,Temperature,25.7627,lux,2.17,44.11,1,Warning,40,-63,38.28,58.17,3,262423,OK,-0.5915,0.36
94158422,701418,339282,2023-01-30 17:31:21,Acceleration,39.4325,m/s²,19.36,57.9,0,,11,-30,10.89,79.48,2,217505,OK,0.307,0.47
34889691,755900,225777,2025-03-03 03:48:37,Speed,45.6047,deg,34.76,66.95,0,,39,-70,137.52,53.0,1,260142,TIMEOUT,0.2896,1.99
12951141,721245,236348,2024-11-24 04:39:48,Temperature,43.9727,m,19.09,66.49,0,,81,-53,160.01,82.63,1,227751,WARN,0.1617,1.74
47048798,731656,244619,2025-04-03 19:11:16,Temperature,14.6587,lux,-8.34,42.59,1,Warning,82,-41,21.06,29.45,3,215159,ERR,-0.5425,0.79
48411649,749281,312809,2024-03-19 10:30:27,Current,90.8155,deg,71.25,103.27,1,Warning,17,-22,126.05,81.17,1,247949,TIMEOUT,-1.0511,1.32
13175231,727710,215302,2025-03-17 20:48:29,Acceleration,32.4298,deg,21.03,46.31,0,,81,-74,67.31,139.56,3,253267,TIMEOUT,-0.0737,3.4
18948734,768888,262631,2024-09-06 12:07:15,Speed,72.8486,lux,56.55,94.66,0,,85,-77,15.64,121.61,1,245938,ERR,0.5421,0.39
11813789,734524,365277,2023-08-06 21:36:57,Current,43.7641,lux,26.02,65.53,0,,73,-40,149.51,135.42,3,239090,WARN,-0.093,1.09
84986068,765973,250275,2025-02-04 05:28:51,Temperature,41.1539,Nm,23.45,60.3,0,,75,-32,110.87,86.99,1,260142,OK,-0.039,0.64
49979740,707610,259095,2023-01-29 19:43:33,Pressure,49.4797,g,22.57,63.31,0,,46,-34,73.31,4.91,3,261589,WARN,0.1145,0.42
58153787,716393,337172,2024-10-15 21:16:27,Distance,65.51,°C,42.53,90.69,0,,22,-88,39.53,113.68,3,244872,WARN,1.103,7.21
87007127,712190,193062,2023-04-21 09:55:00,Acceleration,31.6535,m,7.81,59.11,1,Info,48,-42,92.45,133.75,1,274468,WARN,-0.6549,0.33
92369396,718381,227135,2023-02-03 20:13:38,Distance,69.8991,deg,50.42,83.51,0,,83,-82,146.19,99.22,3,205716,OK,0.37,0.72
10305678,722298,248146,2025-09-25 08:50:32,Vibration,21.8746,Pa,-3.04,32.81,1,Info,66,-22,193.86,76.53,1,242742,TIMEOUT,-0.2879,2.79
21478764,718381,238860,2026-04-15 10:13:28,Temperature,-1.5766,Nm,-28.09,16.56,0,,94,-61,97.74,90.53,1,262255,OK,0.1698,1.07
34123985,708643,203076,2023-03-07 04:33:34,Temperature,68.7133,A,41.67,95.91,0,,75,-29,199.57,127.0,1,208994,OK,0.0976,2.43
89268230,737981,330368,2024-10-09 14:41:00,Position,20.9167,°C,2.5,42.32,0,,40,-72,189.0,136.83,3,208059,ERR,0.003,0.57
11847207,705535,226224,2025-01-03 10:16:08,Distance,83.9857,A,58.86,102.22,0,,52,-23,74.18,30.56,3,227057,OK,0.5996,1.17
16496566,728476,249592,2023-06-03 20:18:07,Current,32.0705,deg,18.17,48.5,0,,11,-71,126.83,124.32,1,214068,TIMEOUT,-0.5396,2.63
31820890,753179,206205,2024-12-19 11:18:44,Acceleration,13.869,m,-11.57,26.53,0,,23,-72,137.33,143.54,3,207246,OK,-0.6964,3.63
96208100,709850,356102,2024-11-09 01:06:19,Position,45.029,deg,32.44,59.8,0,,43,-52,21.1,74.33,1,245938,CALIB,-0.0324,1.38
88067494,726821,250275,2023-05-28 12:51:19,Distance,20.723,deg,6.25,41.23,0,,34,-71,163.22,69.81,3,215159,CALIB,-0.7805,0.28
70767504,744760,348262,2023-04-22 20:12:05,Acceleration,97.5571,m/s²,78.15,125.18,1,Warning,10,-83,183.84,3.85,2,220452,WARN,-0.2652,4.91
34281896,709845,227135,2023-12-04 03:44:34,Speed,85.9214,g,58.0,104.7,0,,8,-35,64.91,19.15,3,267024,CALIB,0.8739,3.51
54178908,700811,281322,2025-10-08 17:00:18,Torque,68.5901,Pa,44.12,98.44,0,,84,-23,149.72,54.81,1,274158,TIMEOUT,-0.3524,0.26
68512645,763527,225777,2024-04-05 10:32:22,Acceleration,63.5503,Nm,47.37,82.8,0,,29,-90,58.37,29.79,1,206937,WARN,0.4268,3.02
37590562,728130,304514,2025-05-14 15:35:47,Distance,17.8298,deg,1.17,38.18,0,,21,-50,151.24,108.08,1,205980,CALIB,-0.0582,3.47
66123085,702840,349083,2026-02-24 05:49:21,Distance,71.8438,Nm,44.97,87.9,1,Warning,11,-88,33.39,68.36,2,275130,ERR,0.3695,3.34
30731578,767394,236348,2025-03-02 20:31:46,Current,46.9161,m,20.7,68.39,1,Info,19,-50,81.78,87.52,3,215159,TIMEOUT,0.7758,1.88
97685394,746042,216929,2024-10-16 13:14:26,Acceleration,60.8556,A,48.93,74.45,0,,74,-58,69.47,2.31,3,273796,ERR,-0.5806,0.8
18956760,755900,249592,2024-08-01 17:03:12,Distance,28.3748,deg,3.45,50.98,0,,88,-69,62.41,84.08,2,235212,ERR,-0.1754,0.47
57192158,754075,225817,2025-02-20 11:53:29,Temperature,73.1771,m,58.36,91.9,0,,77,-62,27.87,96.65,2,268034,OK,-1.1617,3.84
27697511,737673,335025,2026-04-21 12:34:11,Speed,16.4485,m,-2.86,34.73,0,,58,-75,67.6,112.15,2,207246,CALIB,-0.0089,2.4
80930345,732221,359495,2023-11-20 00:30:09,Speed,72.8256,A,50.58,95.17,0,,88,-75,103.58,49.66,2,274158,TIMEOUT,0.7416,3.69
48352046,767074,238860,2023-07-23 02:34:47,Acceleration,16.6011,Pa,-0.96,32.2,1,Warning,48,-27,188.12,104.03,1,208059,TIMEOUT,0.7873,0.42
80368489,741430,257666,2024-05-17 08:45:56,Position,47.5505,g,24.75,72.69,1,Warning,15,-52,45.71,12.46,3,217505,OK,0.943,5.31
12735652,759129,237080,2025-01-08 16:51:04,Distance,17.7725,Pa,-11.78,35.46,1,Warning,43,-47,87.14,28.91,1,206937,ERR,0.4653,0.56
30948959,770058,348262,2024-09-23 04:17:17,Current,59.1144,°C,48.72,72.99,1,Warning,72,-71,132.99,55.89,1,260142,WARN,-0.6519,1.08
66653668,730282,319485,2023-09-26 08:26:13,Position,71.6448,g,56.04,85.5,1,Info,56,-46,89.54,43.42,1,268432,OK,-0.0659,0.26
82540480,719401,193062,2023-09-17 18:41:46,Distance,13.3125,m,-3.73,31.45,1,Info,94,-86,12.58,16.01,1,237363,TIMEOUT,-0.1544,0.99
84534171,731656,335025,2025-12-10 00:03:45,Acceleration,14.5319,m/s²,-3.1,34.77,0,,52,-66,147.33,88.92,1,206937,TIMEOUT,0.0985,1.31
51249733,752378,315601,2025-07-06 10:45:09,Temperature,58.8293,Nm,47.11,80.76,0,,69,-47,184.74,140.58,2,203407,TIMEOUT,0.207,1.96
88970820,758526,215302,2025-08-16 06:33:53,Current,56.1266,g,34.48,66.8,0,,14,-48,13.71,53.55,3,206937,OK,0.0136,2.12
47742014,763527,337172,2023-03-10 14:48:52,Torque,22.1845,lux,1.7,38.46,1,Info,47,-80,189.16,119.61,3,212996,TIMEOUT,-0.3801,0.84
38913592,705024,319485,2024-04-11 04:32:46,Position,63.4874,m/s²,40.66,83.73,0,,84,-63,185.55,32.09,2,242832,WARN,-0.2033,3.35
54307348,764863,282126,2024-07-04 06:21:21,Distance,39.0232,A,27.6,55.93,0,,66,-58,137.12,138.04,3,222099,OK,-0.2184,4.0
58852574,745918,307192,2025-05-30 07:15:32,Position,31.3755,°C,9.82,58.87,0,,87,-62,191.03,142.72,3,239090,ERR,0.3411,0.88
82748144,744760,264294,2024-08-30 03:56:01,Temperature,12.0823,m/s,-16.09,24.64,1,Critical,15,-30,173.93,100.94,1,266017,OK,1.1025,2.71
69404479,729033,257666,2024-09-06 04:10:20,Position,39.6671,m/s²,17.65,67.02,1,Critical,49,-75,190.9,129.08,2,227013,TIMEOUT,0.4823,0.15
43285145,753179,262631,2023-03-01 00:11:10,Torque,28.1932,A,14.21,55.86,0,,63,-51,92.99,69.34,1,249237,ERR,0.0986,2.39
34775439,754790,196966,2023-08-06 05:49:00,Speed,16.1392,m/s²,0.68,35.28,0,,86,-81,81.43,58.51,1,210830,OK,0.6398,1.92
73114683,708396,230071,2026-03-24 07:14:10,Speed,37.7233,deg,13.36,47.97,0,,73,-55,50.81,88.71,1,203407,TIMEOUT,0.6414,1.23
59022436,749636,353245,2023-06-15 02:47:53,Temperature,36.0359,Nm,14.05,46.07,0,,48,-65,64.57,10.36,3,208994,ERR,0.3474,0.77
23009557,743255,245144,2026-03-30 10:35:34,Luminosity,53.3526,Pa,30.54,81.15,0,,88,-42,84.43,114.67,3,220452,OK,0.4274,4.49
92763740,713118,359495,2023-02-27 07:35:26,Speed,74.2151,deg,53.31,84.75,0,,92,-63,180.69,47.27,2,222099,ERR,-0.7446,1.4
79647528,758220,237080,2025-06-29 20:58:25,Current,39.694,°C,12.16,60.79,0,,98,-79,14.86,12.67,1,208994,WARN,-0.6716,0.16
75496438,704540,282126,2026-03-23 10:39:48,Torque,66.2211,Nm,40.26,78.79,0,,11,-37,124.42,78.43,2,260774,ERR,-0.1679,2.65
86434325,732221,245144,2023-09-20 09:27:05,Distance,40.1095,m/s²,15.82,64.39,0,,60,-78,84.0,116.31,3,267024,OK,-0.208,1.43
27360904,764863,353245,2024-05-07 00:01:40,Distance,2.0678,g,-19.25,24.18,0,,62,-54,146.28,92.17,3,208994,OK,-0.5922,0.1
83953226,744874,349083,2024-12-06 09:06:05,Vibration,37.4639,A,26.18,59.91,0,,7,-88,67.54,110.16,2,266017,OK,-0.5232,0.15
15868147,730283,261510,2025-06-13 02:54:33,Position,85.3829,Pa,66.7,99.14,0,,17,-30,100.37,80.2,1,203407,ERR,-0.0804,1.01
62880740,702871,244619,2023-04-17 23:49:39,Distance,48.5581,g,29.07,62.78,0,,8,-36,14.52,122.9,2,262423,CALIB,0.2202,0.8
53380107,756840,361825,2023-05-13 22:41:07,Temperature,52.1365,°C,34.17,71.98,0,,28,-73,156.22,72.68,2,217505,ERR,0.2797,5.21
60771062,749574,282126,2023-07-29 03:37:11,Position,63.1753,A,43.7,76.89,1,Info,88,-28,10.18,85.19,2,237363,WARN,0.1373,3.46
67207762,725102,236348,2025-07-11 13:30:34,Torque,80.479,lux,57.99,109.59,0,,59,-30,164.69,67.89,3,270995,ERR,-0.201,3.28
94765337,769579,216929,2024-07-04 01:37:54,Distance,35.1903,lux,21.89,63.23,0,,20,-65,75.12,13.74,3,211550,WARN,0.4287,3.9
15812773,715740,261510,2024-03-07 20:30:27,Torque,51.4677,deg,33.59,67.82,1,Warning,89,-85,72.74,29.63,3,260774,TIMEOUT,0.0375,0.91
97555649,742537,261510,2024-07-10 00:01:24,Distance,38.5496,m/s²,10.26,59.71,0,,98,-68,172.63,131.92,2,208994,ERR,-0.604,0.88
82155323,760017,225817,2024-10-12 15:51:09,Luminosity,61.8226,m/s²,49.95,73.3,0,,15,-59,109.99,23.58,1,261589,WARN,0.7303,2.89
97603802,756446,250275,2024-12-08 23:51:48,Acceleration,32.5622,m/s²,9.02,60.66,1,Info,43,-74,43.61,34.23,2,225644,OK,1.3766,0.04
89103575,716322,203076,2023-04-07 14:23:09,Pressure,33.165,m,7.73,55.96,1,Warning,52,-34,78.08,38.64,3,209263,WARN,-0.4036,1.37
10086384,702621,230071,2023-02-07 03:41:02,Position,35.7923,m,11.96,64.14,0,,83,-59,66.64,71.44,1,238978,OK,0.0926,7.38
39232338,724695,339282,2024-07-16 22:22:58,Temperature,81.3521,A,59.01,91.89,0,,18,-84,43.1,130.6,3,249237,TIMEOUT,-0.4575,3.02
53140309,737095,349083,2025-08-04 02:20:25,Position,34.6337,°C,21.18,46.66,1,Warning,38,-58,79.62,91.89,1,249237,TIMEOUT,-0.2701,0.82
80750146,738828,365277,2025-12-24 02:58:02,Acceleration,32.4622,lux,6.86,58.31,0,,50,-87,23.61,37.6,1,227057,TIMEOUT,-0.5783,2.66
15533189,731188,250275,2025-01-28 21:06:04,Acceleration,102.8118,°C,82.36,114.41,1,Info,30,-54,54.08,146.25,2,207246,ERR,0.3315,1.61
98981333,737535,197718,2025-06-27 14:33:01,Temperature,64.8498,°C,40.47,76.38,0,,32,-75,29.76,37.19,2,221982,ERR,-0.0227,0.7
10360854,758220,281322,2025-05-27 16:07:30,Distance,44.6724,deg,23.78,55.86,0,,25,-80,75.47,62.77,3,259172,ERR,-0.9968,8.85
72118888,756446,261510,2025-10-16 13:51:04,Distance,33.5139,Pa,4.17,50.9,0,,77,-29,3.19,102.01,1,259755,OK,0.3566,7.53
78455012,707537,245144,2026-04-09 08:18:42,Vibration,31.3692,lux,21.05,47.83,1,Warning,6,-25,66.34,86.61,2,251061,WARN,-0.4895,2.99
76680627,714783,215302,2023-04-23 06:10:54,Acceleration,44.5712,A,26.15,60.06,1,Warning,25,-81,168.1,84.54,3,217119,WARN,0.2546,6.31
67843516,768428,348893,2025-12-26 00:40:14,Luminosity,44.1344,deg,22.63,68.39,0,,90,-82,95.4,132.97,3,215159,OK,-0.3396,2.95
25800314,753179,361825,2024-12-06 17:38:59,Speed,30.2503,Nm,11.75,48.25,0,,40,-86,43.42,87.87,2,216408,OK,-0.0203,0.79
54709957,768928,348893,2023-01-28 10:21:23,Acceleration,62.6252,°C,35.51,84.77,0,,42,-68,0.65,21.03,1,210830,TIMEOUT,0.0193,0.38
10985012,716385,237080,2025-07-30 20:30:40,Torque,51.1808,g,32.11,80.91,0,,55,-26,138.54,25.57,1,259789,CALIB,0.0065,0.8
91162998,770388,353245,2026-04-19 06:50:43,Position,60.7133,m,45.4,86.4,0,,38,-43,71.38,135.62,2,225896,TIMEOUT,-0.1123,2.31
74317454,715740,214819,2026-03-13 05:09:04,Acceleration,52.4442,deg,25.45,72.4,1,Warning,11,-26,180.97,91.83,2,235659,ERR,-0.3869,1.9
18001803,742390,244619,2025-03-05 12:19:00,Distance,78.5133,deg,53.3,89.57,1,Warning,20,-21,135.71,6.38,3,239090,WARN,0.1058,2.39
22027025,767394,227135,2024-03-10 16:45:48,Current,40.2222,m/s²,20.42,69.71,0,,15,-40,8.85,133.03,3,242832,OK,0.509,1.02
46432417,746042,269402,2023-04-17 14:34:36,Torque,62.625,A,48.58,75.72,0,,70,-63,38.87,24.84,2,267955,ERR,0.1403,2.92
57242312,742855,244916,2024-03-14 07:59:55,Position,43.5231,lux,21.33,64.42,0,,51,-76,144.05,6.28,2,227013,WARN,-0.014,3.75
99884895,712190,320932,2023-10-15 17:27:14,Pressure,38.9746,m/s,18.89,56.72,0,,99,-26,103.4,98.55,1,235198,TIMEOUT,0.4395,1.87
79097004,745247,248146,2024-05-28 04:25:15,Temperature,10.3079,A,-17.95,37.35,0,,68,-75,198.0,23.15,1,227057,WARN,0.2955,4.34
12766578,767074,257666,2023-06-19 00:25:24,Position,37.0602,m/s,10.91,59.11,1,Info,29,-59,172.68,124.25,3,242832,CALIB,-1.5011,0.4
42167408,770058,304514,2026-01-25 14:23:26,Current,73.8482,Pa,51.34,93.26,1,Critical,76,-25,161.31,89.83,2,225644,TIMEOUT,0.0901,1.13
86438410,742537,238860,2024-07-25 18:39:03,Temperature,83.6934,m/s,56.88,102.86,1,Info,12,-64,31.09,4.87,2,205969,WARN,0.3747,0.52
42880989,705535,312809,2023-06-12 03:18:32,Torque,76.4571,deg,56.44,96.7,0,,8,-44,189.19,149.75,2,254699,OK,0.1096,1.29
75894484,710409,244916,2024-11-27 11:40:06,Position,33.8054,m/s²,4.89,61.74,0,,42,-45,109.78,60.16,1,270500,CALIB,0.5166,0.57
96548722,700140,353110,2024-01-08 16:27:10,Acceleration,65.7326,Pa,46.12,77.98,0,,45,-56,124.85,94.95,1,253267,OK,-0.5421,2.61
40958749,707537,339282,2024-01-06 17:29:38,Current,48.6048,A,33.67,59.66,1,Info,31,-63,19.18,132.82,2,240291,ERR,-0.5705,1.56
95384161,747979,244619,2023-06-24 19:48:21,Distance,41.9764,Pa,22.31,53.03,1,Info,91,-83,168.36,95.0,3,208059,TIMEOUT,0.0885,3.99
62944286,747277,261510,2026-04-27 08:10:26,Distance,45.8328,Nm,17.81,68.67,1,Info,71,-51,3.47,61.59,1,261589,TIMEOUT,-0.2604,0.61
41634136,758149,245144,2023-11-16 16:25:59,Speed,23.1394,deg,11.67,51.34,1,Info,81,-44,176.14,28.28,2,210770,TIMEOUT,0.2529,0.34
54990976,756840,315601,2024-05-19 13:18:53,Distance,57.2743,m/s,27.49,75.48,0,,65,-32,91.17,27.83,1,262423,WARN,-0.8707,0.99
53554307,768261,197718,2023-03-25 12:28:53,Distance,75.1848,m,62.46,93.61,0,,89,-65,133.52,117.28,2,259755,ERR,0.3743,1.81
28897708,753179,187503,2023-01-22 07:28:02,Speed,36.9477,°C,26.45,61.82,0,,57,-50,199.76,50.21,1,241320,TIMEOUT,0.8864,0.73
53583668,752378,335025,2023-11-09 22:31:06,Torque,71.1865,m/s,53.34,87.57,0,,88,-79,99.51,89.6,2,259755,WARN,-0.5063,1.4
72760064,710877,304218,2024-08-02 04:14:59,Temperature,72.87,Pa,50.0,99.97,0,,91,-65,32.06,96.6,2,259755,OK,-0.3788,1.72
11976901,706181,361825,2023-04-30 16:37:10,Pressure,54.6185,lux,35.98,67.02,0,,72,-70,68.89,70.82,2,240291,TIMEOUT,-0.9875,1.37
80400185,725804,304514,2025-08-19 19:02:32,Position,51.8789,°C,23.62,75.93,0,,94,-59,64.77,59.19,1,246274,OK,0.062,0.29
32707478,760643,225817,2023-11-04 22:32:48,Acceleration,56.8025,Pa,36.98,82.7,0,,40,-63,32.91,3.33,3,208059,WARN,-0.544,2.39
81437407,747197,206986,2025-03-04 16:05:44,Position,62.9688,Pa,49.08,85.34,0,,72,-87,91.17,95.65,2,206925,OK,-0.0173,3.73
25595566,726449,195528,2024-11-10 09:25:44,Acceleration,47.5884,Nm,22.42,58.8,0,,42,-84,112.39,50.69,2,208994,CALIB,-0.3995,0.03
29538304,708546,248706,2025-09-20 15:05:53,Speed,26.4904,deg,14.68,54.62,1,Info,79,-53,147.65,51.63,2,205969,CALIB,-0.4829,0.8
79650148,770836,225777,2024-07-24 21:08:08,Acceleration,77.6706,lux,67.34,91.64,0,,50,-89,144.28,27.06,1,203407,TIMEOUT,-0.6274,0.37
37522214,742554,320932,2023-01-05 22:31:03,Acceleration,69.7978,m/s²,43.21,97.01,0,,37,-67,185.28,68.7,3,274468,OK,-0.2956,1.48
73503694,770332,236348,2025-01-24 19:22:08,Speed,-5.5995,m,-16.17,21.57,0,,36,-49,124.28,134.74,2,275130,WARN,-0.2798,0.2
