operation_id,robot_id,zone_id,timestamp,operation_type,duration_seconds,items_processed,distance_traveled_m,battery_start_pct,battery_end_pct,avg_speed_mps,payload_weight_kg,success_flag,error_code,shift,operator_id,priority_level,ambient_temp_c,ambient_humidity_pct,collision_count
63150536,745200,214068,2023-02-21 14:13:29,Transport,3096,157,84.07,88,38,2.6,12.52,1,NONE,Morning,6513,2,15.1,51,0
71337546,568604,235212,2023-05-16 12:54:26,Place,156,91,30.91,78,63,2.97,14.25,1,NONE,Morning,4323,3,9.8,58,1
33080067,398411,210830,2025-11-29 09:16:02,Place,2680,17,9.99,69,26,0.89,25.39,1,E001,Morning,3463,4,8.6,87,0
78291806,348893,249797,2026-04-23 01:45:24,Transport,1013,0,4.84,33,24,2.83,26.11,1,NONE,Morning,7229,3,29.3,73,0
21665210,702831,235212,2026-04-29 09:12:47,Charge,1987,4,24.47,75,45,0.22,18.67,1,NONE,Night,4752,2,16.7,54,0
88346749,489713,206937,2024-02-08 23:55:17,Place,1180,37,9.03,69,65,1.97,30.59,1,NONE,Morning,8755,4,11.0,77,0
86703072,554513,227013,2023-11-18 08:53:37,Place,260,152,51.32,55,45,0.13,9.95,1,NONE,Night,4753,5,18.1,89,0
71447770,377800,220452,2024-03-01 06:35:34,Transport,70,121,47.23,66,23,1.29,362.64,1,E002,Morning,1218,1,25.8,57,0
98309832,206205,244872,2025-09-20 17:01:39,Pick,1414,69,41.04,36,14,2.07,37.01,1,NONE,Night,4820,3,16.2,26,0
91910061,127736,216408,2023-11-02 20:37:36,Charge,2965,3,1.32,69,60,2.52,38.8,1,NONE,Night,2047,2,19.5,56,0
16277176,330368,205969,2024-10-27 14:41:01,Idle,1256,65,21.51,32,0,1.79,39.41,1,TIMEOUT,Night,1572,3,34.5,31,0
29873753,361825,247949,2025-02-24 13:26:27,Sort,3188,55,12.69,42,0,3.32,20.1,0,NONE,Afternoon,4317,4,37.2,47,0
20918880,665870,225896,2024-03-15 10:48:42,Idle,3300,99,33.28,59,46,1.84,9.89,1,E005,Morning,1845,2,32.3,64,0
38870344,261510,222099,2024-07-29 06:14:48,Transport,646,88,50.13,32,0,0.34,9.75,1,NONE,Afternoon,5500,1,25.5,28,1
62974620,400861,216408,2025-03-19 20:20:28,Sort,3005,34,18.35,93,76,0.72,4.88,1,E002,Morning,7850,4,17.2,79,0
22939692,526139,208994,2025-08-19 03:56:13,Transport,2183,88,33.27,90,42,2.97,17.12,1,TIMEOUT,Morning,9731,4,37.8,31,1
17768014,734648,209294,2023-08-19 13:58:28,Idle,2012,24,1.79,57,16,3.31,67.69,0,E005,Night,3154,3,36.0,44,0
67988248,694538,249237,2023-07-07 16:15:44,Pick,1596,9,13.86,65,39,2.37,41.84,1,NONE,Morning,5940,5,29.0,37,0
66804881,442918,208994,2023-01-19 17:53:59,Charge,3431,184,290.34,43,0,2.63,29.35,0,NONE,Morning,2913,1,21.6,70,0
42959384,425630,237363,2025-02-23 12:45:35,Pick,468,175,79.54,36,0,2.2,24.82,1,LOW_BAT,Night,6113,3,10.1,63,3
74753716,665870,249797,2024-08-09 22:44:55,Pick,30,199,69.39,96,87,2.27,19.87,1,NONE,Night,7379,3,14.7,71,1
63262226,348262,227013,2023-11-12 10:29:17,Transport,99,18,25.74,53,27,3.21,13.16,1,NONE,Afternoon,8769,3,9.4,46,1
47316648,433413,249797,2023-03-09 02:35:09,Pick,3186,135,169.6,96,47,1.58,68.75,1,E001,Morning,3090,3,5.4,62,0
16142094,608711,217119,2026-02-24 06:23:54,Place,2392,175,58.98,25,0,2.37,81.65,1,E002,Morning,5807,3,11.3,51,0
78061884,168708,235321,2025-10-02 08:56:01,Idle,1842,80,0.24,28,23,2.39,28.62,1,NONE,Night,5257,3,14.3,80,0
66214522,245144,216408,2026-02-11 07:09:27,Transport,296,198,1.69,58,12,1.45,43.75,1,E002,Morning,3300,4,8.0,35,0
20226611,495019,206937,2023-05-19 04:59:51,Charge,489,193,21.97,82,54,1.63,34.04,1,NONE,Afternoon,1960,4,10.5,37,0
26912691,314889,249237,2023-01-18 02:43:20,Idle,3208,35,0.42,53,39,1.19,27.85,1,E004,Night,2835,5,29.7,36,0
37111276,550939,249797,2023-09-21 19:35:09,Transport,3144,173,50.11,87,39,3.34,19.77,0,NONE,Afternoon,7649,3,27.8,68,0
26117611,269402,221982,2023-05-03 04:42:04,Restock,2844,14,2.54,30,0,0.55,5.37,1,NONE,Morning,5386,3,26.3,64,0
82687499,275174,249237,2024-07-13 07:37:32,Pick,3155,31,132.51,88,53,0.96,57.97,1,NONE,Morning,7281,5,24.3,48,0
94018984,745200,203407,2025-02-23 20:18:06,Pick,2610,24,31.38,55,13,2.73,33.8,1,NONE,Night,3727,4,13.5,87,0
17951314,598220,227057,2023-08-26 08:15:05,Place,2720,196,10.17,42,28,1.27,23.28,1,E002,Afternoon,2966,3,11.3,73,0
31541993,250275,241320,2024-04-27 08:29:16,Idle,3035,170,103.61,71,27,2.46,32.16,1,E002,Morning,3253,3,10.0,22,0
99256415,590885,240291,2024-10-17 16:35:43,Pick,1634,55,24.22,82,28,2.57,19.82,1,NONE,Afternoon,6508,2,25.7,63,0
65904651,378959,222099,2024-01-21 20:50:45,Transport,392,194,5.17,94,80,1.98,33.07,1,NONE,Morning,4780,3,9.3,47,0
95862779,510198,217119,2024-07-14 05:01:22,Transport,436,25,33.36,27,0,1.49,1.44,1,NONE,Night,7677,5,24.9,24,0
32265277,442918,225896,2024-12-18 18:58:38,Idle,2260,118,12.75,76,71,2.48,13.96,1,NONE,Afternoon,3683,4,28.1,58,0
16086064,182922,235212,2026-03-04 06:25:11,Sort,704,172,96.28,45,19,0.13,1.17,1,NONE,Morning,5789,3,22.2,78,0
53278846,180325,211550,2024-01-13 04:54:03,Pick,750,189,1.76,60,56,2.51,16.43,1,NONE,Night,5583,4,9.1,74,0
83538687,554513,241320,2023-04-18 11:05:38,Pick,3179,44,106.59,56,30,2.06,21.05,1,NONE,Night,4358,2,5.6,61,0
85347236,745200,205980,2025-11-22 02:49:15,Charge,1875,153,89.74,81,43,2.97,0.4,0,E001,Afternoon,9275,5,34.6,60,0
52514207,215302,207246,2024-12-02 07:20:53,Sort,1707,137,135.49,51,0,2.62,5.78,1,NONE,Morning,7129,3,30.7,27,0
34269974,599125,220452,2024-07-28 01:05:01,Pick,1297,113,26.96,42,33,2.01,147.64,1,NONE,Afternoon,5090,4,32.8,59,0
14236854,133536,227751,2025-05-26 00:08:31,Charge,971,161,14.55,58,5,2.76,21.67,1,NONE,Afternoon,4874,4,14.0,63,0
49226575,695724,222099,2026-04-08 03:19:02,Pick,449,182,7.6,73,14,0.68,41.61,0,E003,Night,2712,4,26.9,31,0
11642712,216929,241320,2023-06-05 04:39:59,Pick,3377,29,8.96,87,84,1.45,16.09,0,NONE,Night,6509,3,18.2,51,0
94130229,664577,205716,2025-11-12 12:09:09,Place,2646,93,39.15,20,0,1.91,50.92,0,NONE,Night,4909,2,21.8,33,0
73753252,175999,249797,2025-02-12 22:30:38,Idle,3097,42,153.34,65,11,2.72,6.21,1,NONE,Night,7489,3,22.5,25,0
39418700,348893,232480,2024-12-12 19:36:50,Idle,1093,82,34.49,25,24,0.77,14.23,1,NONE,Morning,7130,5,20.0,27,1
41955328,599125,217119,2025-11-16 21:57:09,Transport,389,75,29.58,69,66,2.5,81.0,1,NONE,Morning,3184,2,13.4,75,0
42139017,419073,232907,2024-01-05 20:50:30,Charge,451,143,19.24,69,26,1.04,25.18,1,NONE,Afternoon,8825,3,14.9,88,2
87404823,561903,208059,2025-08-15 16:01:26,Place,3515,123,110.47,88,63,0.78,61.67,1,NONE,Night,9095,4,9.5,76,0
75137976,225817,209294,2026-02-11 04:01:17,Pick,3167,149,21.73,35,20,1.46,18.84,1,NONE,Afternoon,6763,4,24.1,26,3
17970539,515689,221982,2024-07-22 18:18:00,Sort,3346,141,160.28,83,59,0.77,22.76,1,NONE,Afternoon,6541,2,39.3,83,0
37565576,448730,238978,2025-05-26 05:34:22,Pick,493,70,47.85,75,55,1.58,25.71,1,E003,Morning,6212,2,19.5,41,1
80400730,608835,210830,2024-08-27 17:58:16,Inspect,1508,128,25.61,73,15,1.94,30.87,1,NONE,Morning,7519,3,30.7,65,1
42082474,631823,222099,2024-04-24 02:06:41,Idle,747,95,62.31,70,56,1.36,7.06,1,NONE,Night,5155,3,13.9,48,0
83241543,398411,221982,2024-04-01 13:10:33,Charge,2104,107,32.56,63,58,3.3,40.18,1,E005,Morning,2476,2,38.1,85,0
55663435,714245,217505,2026-01-24 06:27:11,Transport,95,43,37.78,25,0,2.39,16.32,1,NONE,Afternoon,6004,4,17.6,36,0
79846198,365277,205980,2025-10-15 19:33:46,Idle,1429,55,211.49,85,35,1.47,33.04,1,NONE,Night,1677,4,16.9,47,2
57499412,429978,239090,2023-10-02 00:48:42,Pick,1871,23,14.81,51,0,3.32,37.89,1,NONE,Afternoon,8380,3,15.0,57,0
76094151,119450,241320,2025-11-18 14:14:21,Transport,988,31,32.3,28,0,1.18,0.09,1,NONE,Afternoon,8844,2,14.2,37,1
48834015,175999,225644,2024-12-10 18:46:02,Pick,2972,70,31.13,69,67,2.27,9.28,1,NONE,Morning,3754,1,10.5,74,0
31401036,511675,206937,2023-05-07 16:03:46,Transport,274,37,148.43,95,49,1.7,4.33,1,LOW_BAT,Morning,3677,2,38.3,37,0
89392469,429636,215159,2025-07-20 00:57:41,Charge,3065,98,0.97,77,61,3.07,9.59,1,E003,Night,7610,3,19.2,86,0
47505923,501540,227751,2023-07-17 08:29:25,Pick,46,143,58.75,39,14,1.59,65.32,1,NONE,Afternoon,6047,3,32.7,24,0
10835659,364234,209294,2025-11-26 16:39:12,Pick,2680,31,9.73,85,59,0.23,1.79,1,E005,Morning,7508,3,32.2,28,0
44735710,279917,235321,2024-07-06 15:48:24,Transport,2392,41,4.56,87,28,1.15,5.46,1,TIMEOUT,Night,4209,3,15.3,66,1
46982019,226224,239090,2026-01-19 12:21:55,Inspect,1702,32,81.39,46,15,1.17,25.66,1,NONE,Afternoon,7476,2,11.2,68,0
31693427,398411,225896,2024-08-10 11:03:15,Charge,182,162,66.02,61,48,1.44,17.83,1,NONE,Afternoon,6715,2,6.9,26,0
88992901,555045,232907,2023-04-14 07:55:45,Transport,3203,24,34.91,86,81,2.58,0.47,1,NONE,Morning,6297,5,35.0,36,2
54252139,515689,217505,2025-07-21 07:05:57,Inspect,3279,184,94.03,32,0,2.51,2.1,1,E003,Morning,6939,2,26.7,33,1
43332289,262631,235212,2025-06-01 21:18:38,Idle,2764,175,102.74,48,0,0.47,30.75,1,NONE,Afternoon,2081,2,26.5,84,0
72777972,555045,219630,2024-01-03 15:45:02,Charge,3427,77,24.44,56,14,0.29,20.25,1,NONE,Afternoon,2937,2,10.3,69,1
67595633,547596,205980,2023-09-06 04:34:46,Place,3202,138,28.2,20,0,0.74,3.45,1,TIMEOUT,Morning,9372,3,9.4,59,0
53085409,489713,244872,2025-11-16 09:22:19,Transport,2975,36,34.17,33,31,1.63,23.16,0,NONE,Afternoon,8605,5,31.6,56,0
97744356,770285,208059,2025-08-05 09:49:18,Pick,869,29,14.07,68,44,2.06,38.59,1,NONE,Afternoon,9845,4,23.9,46,0
97701794,523986,239090,2023-12-29 04:39:49,Idle,2993,132,24.39,41,5,1.66,2.16,1,NONE,Morning,6206,5,26.8,80,0
52845500,137452,239090,2025-05-02 00:55:44,Place,2168,132,3.2,39,0,2.86,25.65,1,E003,Morning,9029,2,20.4,24,0
73788259,522599,235198,2023-10-20 19:25:22,Charge,291,60,30.68,43,25,1.83,21.94,1,NONE,Night,8285,4,33.2,87,0
14683318,178884,209263,2023-08-09 12:35:14,Sort,87,97,2.82,29,0,2.62,49.69,1,NONE,Afternoon,9247,2,27.8,89,1
49842918,244916,211550,2025-03-18 07:43:32,Transport,925,105,38.24,70,58,3.46,38.6,0,E003,Night,5733,3,28.9,86,0
49746864,400861,227013,2025-10-09 17:18:56,Pick,1882,113,91.04,40,5,2.33,38.0,1,NONE,Night,8791,4,31.1,74,0
46356178,137452,203407,2026-01-22 02:37:34,Pick,3483,56,26.97,72,26,2.2,56.36,1,E003,Morning,9221,2,30.4,71,0
85688614,599366,225896,2023-06-24 08:43:12,Charge,3158,165,7.31,86,37,2.7,75.15,1,NONE,Afternoon,3076,3,9.7,65,0
62524595,591912,214068,2024-10-23 07:53:52,Pick,3493,120,16.58,58,31,1.82,1.32,1,NONE,Morning,8230,2,39.8,75,0
52410952,178884,227013,2025-04-07 21:27:15,Pick,2661,95,94.74,93,65,3.22,100.25,1,TIMEOUT,Night,2467,3,13.0,33,0
48858759,275174,211550,2026-03-27 05:26:49,Place,467,103,70.37,35,0,2.25,9.72,1,NONE,Morning,6804,2,31.2,48,0
65682056,304514,208994,2023-05-17 09:42:36,Transport,2796,57,3.32,96,64,3.16,9.63,0,NONE,Night,1893,4,23.2,63,1
29974446,704010,206536,2025-03-09 10:57:40,Transport,1390,68,91.74,45,24,1.76,5.34,1,NONE,Morning,7317,1,25.5,41,0
32131088,400861,215159,2024-09-14 23:39:40,Pick,1148,156,16.83,44,28,0.88,8.15,1,NONE,Night,1822,2,27.2,22,0
56894136,427310,227751,2024-12-16 16:37:36,Transport,1914,26,14.29,98,56,2.96,19.51,0,NONE,Morning,6012,1,13.3,70,0
38725228,490884,208059,2023-04-23 16:37:16,Place,1439,31,36.27,56,14,0.71,12.54,1,NONE,Morning,7740,4,38.2,40,0
70544313,196966,249797,2023-01-21 09:12:17,Transport,2273,33,120.34,79,47,3.37,0.69,1,NONE,Morning,6652,2,36.9,64,1
91136811,120440,241320,2023-08-31 05:53:08,Sort,3550,184,41.35,84,75,3.21,0.0,0,NONE,Morning,3722,4,39.3,87,2
42260044,490884,205716,2025-01-16 13:36:01,Pick,1159,161,21.32,55,46,1.4,10.84,1,E004,Morning,8907,3,23.5,60,0
61991682,601328,205716,2023-02-02 07:17:06,Transport,969,188,146.62,45,31,3.04,17.5,1,TIMEOUT,Morning,3962,2,39.3,85,0
35499134,555045,211550,2025-09-01 08:53:46,Pick,3493,62,20.78,59,59,3.19,17.73,1,E005,Morning,7604,4,24.7,79,0
81407773,216929,235659,2024-02-10 07:23:23,Pick,319,68,85.28,50,22,1.38,9.65,1,NONE,Night,7789,5,7.4,50,0
29565333,186751,242742,2024-07-02 15:11:56,Transport,3034,56,8.14,53,29,3.12,8.76,1,E003,Afternoon,1714,4,31.8,73,0
56988387,384122,219630,2024-02-23 22:07:54,Charge,1406,154,14.9,38,15,2.38,33.18,1,E004,Morning,2723,2,31.4,78,0
42653961,315601,232480,2024-05-23 17:04:28,Transport,3468,151,46.03,93,37,1.17,6.06,0,LOW_BAT,Morning,9460,3,23.8,71,0
78835999,319485,242742,2024-10-06 21:09:09,Inspect,2764,184,15.66,65,51,1.68,12.19,1,E005,Night,6275,5,16.5,35,0
31993079,717829,206536,2025-02-24 00:21:19,Idle,522,56,65.09,83,35,3.22,81.94,1,NONE,Morning,1041,3,28.7,52,0
28101716,598631,244872,2025-04-18 18:12:08,Pick,1889,183,48.51,72,61,2.27,28.97,1,E004,Afternoon,6858,3,29.1,64,0
78678884,754294,242742,2026-04-19 00:55:51,Transport,959,190,3.52,48,12,2.3,43.09,1,NONE,Afternoon,3083,5,11.6,48,1
60124986,705015,238978,2023-08-07 02:00:34,Transport,166,22,127.27,45,0,2.57,26.38,1,NONE,Night,3949,3,34.6,31,2
67484280,245144,212996,2025-11-25 22:41:12,Transport,2217,69,57.26,98,48,2.64,31.8,1,E002,Night,8007,5,21.8,74,0
81467418,588019,221982,2025-01-01 14:40:57,Place,2396,33,42.08,21,0,1.25,44.94,1,NONE,Morning,5330,3,17.0,30,0
35823900,186751,235212,2024-01-12 10:35:19,Inspect,2939,195,237.91,43,31,2.99,15.62,1,NONE,Morning,9218,2,11.3,24,0
31714018,282126,208059,2026-01-20 01:02:08,Transport,2650,98,198.69,78,56,2.1,5.83,1,E004,Morning,5330,1,23.0,80,0
99264813,601328,217119,2025-05-09 13:17:56,Idle,2195,2,23.69,63,38,3.41,5.49,1,NONE,Night,6298,3,38.5,79,0
20028953,621297,208994,2023-08-13 23:16:09,Transport,2173,110,53.51,69,19,1.99,6.03,1,E003,Afternoon,6576,2,13.5,67,0
68110491,330368,235659,2023-08-01 13:15:02,Idle,2213,35,20.5,21,0,0.76,0.2,1,NONE,Night,7323,4,16.3,58,3
44998682,120523,235198,2025-03-12 10:49:30,Place,625,68,24.67,37,0,0.33,53.09,0,NONE,Morning,5781,4,17.0,62,0
22822563,783908,221982,2025-06-06 06:35:45,Pick,2303,115,1.75,67,10,2.44,3.95,1,NONE,Morning,4114,4,34.6,61,0
95796934,310545,205969,2023-02-25 10:28:24,Transport,695,15,95.86,45,39,2.01,10.44,0,NONE,Afternoon,4301,3,36.8,86,1
84640355,133671,235321,2025-02-02 19:50:17,Transport,2084,182,16.87,57,1,3.05,29.26,1,NONE,Morning,1025,3,21.3,61,0
29982172,315601,205716,2024-10-07 21:00:45,Pick,1472,85,72.96,96,62,2.99,28.9,1,E005,Night,9001,5,26.0,50,0
77833187,259095,205980,2026-03-24 20:41:57,Charge,3048,129,26.13,71,35,1.39,39.24,1,NONE,Afternoon,4710,3,13.7,68,0
79098007,745728,240601,2025-06-20 17:04:54,Sort,1295,56,47.79,70,52,3.48,13.8,1,NONE,Afternoon,8145,2,34.9,25,0
55002577,763226,225644,2026-01-10 15:37:27,Sort,35,153,38.31,35,15,2.98,4.68,1,E002,Morning,4664,2,29.0,30,0
31011716,520048,240291,2023-02-11 09:28:31,Place,375,89,41.31,67,35,0.34,5.4,1,NONE,Morning,6536,3,31.0,21,0
16544848,709931,203407,2025-07-18 07:23:10,Place,745,103,83.39,96,85,1.25,9.45,1,NONE,Afternoon,7649,3,18.8,70,0
42172948,345017,239090,2024-02-10 17:41:26,Sort,3095,54,37.18,71,28,2.31,13.64,1,LOW_BAT,Afternoon,5282,3,39.1,37,0
21206639,490884,208059,2024-11-03 20:47:54,Restock,2730,37,9.94,82,42,0.25,15.74,1,NONE,Afternoon,4945,4,21.6,24,0
97177956,348893,219630,2025-12-03 14:17:47,Pick,3329,87,66.22,96,96,1.08,13.65,1,NONE,Night,5267,3,29.8,35,0
47623173,476162,242832,2025-11-23 19:51:59,Pick,2642,63,119.09,92,80,1.98,6.55,1,E005,Night,6437,2,10.7,44,1
87894528,307192,209294,2023-10-02 04:24:08,Pick,526,117,37.65,47,17,3.36,36.37,1,NONE,Afternoon,5144,3,32.3,35,0
83559032,745728,232907,2023-10-19 22:46:08,Transport,178,117,29.64,43,0,3.05,2.15,1,NONE,Morning,7697,4,6.5,89,0
37311479,679477,235198,2025-05-29 00:22:15,Idle,2028,72,144.31,42,25,0.22,19.64,1,NONE,Morning,6761,3,34.8,62,0
82129670,502320,217119,2025-12-03 17:52:41,Pick,1927,26,107.55,81,28,2.79,33.63,1,NONE,Morning,8136,3,14.0,37,0
52260173,340277,235198,2025-01-14 11:33:42,Charge,1552,42,3.59,50,18,0.6,35.53,1,E005,Morning,8055,4,6.2,68,0
66690300,757265,227057,2023-03-08 09:32:26,Pick,2129,54,12.45,85,53,3.23,2.97,1,NONE,Afternoon,8063,4,34.8,71,0
35787598,762176,210770,2023-07-19 01:03:39,Pick,1478,79,50.79,84,78,2.36,19.02,1,NONE,Morning,3339,4,36.9,76,0
10696802,561903,206536,2025-06-30 07:19:00,Transport,854,150,44.77,73,36,0.59,32.94,1,NONE,Morning,4555,3,32.8,59,0
27141056,182922,212996,2025-06-20 21:59:31,Transport,2093,52,3.66,29,0,3.45,0.32,1,NONE,Afternoon,7108,3,35.0,26,0
39981007,730469,242742,2025-12-26 03:15:43,Place,1430,147,7.11,76,64,0.47,13.6,0,NONE,Morning,4272,2,31.5,32,0
59237225,666787,214068,2024-10-09 00:15:06,Place,1643,12,3.16,36,4,0.77,31.12,1,NONE,Afternoon,6725,3,20.2,81,1
86787811,709931,214068,2024-06-03 23:04:12,Place,2978,130,67.98,64,64,0.36,20.29,1,E004,Morning,4773,4,39.3,88,0
25920823,693479,244872,2023-05-17 05:21:39,Inspect,1630,126,7.27,38,26,1.37,58.57,1,NONE,Afternoon,4907,2,34.2,58,0
74922925,448730,206937,2025-08-08 20:46:37,Sort,3382,158,145.61,24,20,0.69,8.7,1,NONE,Night,7689,3,14.1,35,3
77445804,617139,205980,2026-02-28 10:27:18,Transport,525,126,27.91,70,24,3.47,29.21,1,NONE,Night,2012,1,5.7,70,0
82953577,339282,210830,2023-02-25 01:23:55,Restock,2345,63,101.05,56,0,1.92,85.5,1,NONE,Morning,8543,5,18.6,74,0
83327009,702831,232480,2024-08-21 05:25:11,Transport,2561,63,271.26,71,69,2.74,13.91,1,E004,Morning,6329,3,30.3,66,0
15668312,516884,246274,2024-03-08 00:24:26,Pick,356,161,99.07,59,17,1.11,42.17,1,NONE,Afternoon,1076,4,28.1,40,0
29598091,476339,205716,2025-06-25 00:26:20,Transport,2091,191,12.15,49,14,0.99,6.87,1,NONE,Afternoon,1351,4,11.0,57,0
94669249,340277,206937,2025-07-17 11:27:29,Inspect,2587,101,56.03,21,0,1.78,103.39,1,NONE,Night,4303,3,10.8,28,1
66909164,304218,238978,2023-09-22 17:21:52,Charge,211,157,25.88,42,12,2.74,12.86,1,NONE,Morning,9668,3,39.9,32,0
30614489,520396,240601,2026-03-03 15:31:48,Restock,2959,196,13.91,90,31,2.24,5.22,0,LOW_BAT,Afternoon,1146,1,8.3,76,0
99653509,705015,227751,2023-06-16 19:33:17,Transport,1357,180,122.82,80,78,1.73,64.2,1,NONE,Afternoon,6539,4,5.5,84,0
39906370,528133,245938,2025-08-07 22:23:04,Inspect,2321,6,11.66,57,49,0.59,46.28,1,E004,Afternoon,7294,3,24.0,35,0
35973246,714245,207246,2023-07-17 09:01:17,Idle,791,93,49.64,22,8,1.79,1.79,1,NONE,Morning,2989,2,12.7,38,0
85652471,345017,209263,2025-03-30 08:53:05,Sort,514,120,86.72,98,52,2.28,12.83,1,E001,Afternoon,2055,1,36.6,74,0
96451589,745200,227751,2023-11-25 19:20:43,Restock,1409,104,4.27,79,75,0.32,46.72,1,E003,Morning,7465,2,32.7,71,2
46559724,504424,227751,2023-11-30 07:33:31,Place,555,117,0.91,21,14,2.23,0.28,0,NONE,Morning,7896,4,29.1,38,0
68093087,106626,247949,2023-04-16 05:05:43,Transport,436,138,66.14,36,0,3.37,81.46,1,NONE,Afternoon,6174,4,5.9,53,1
67876902,282464,212996,2025-06-26 11:32:08,Pick,2062,45,49.47,33,8,0.8,12.86,1,NONE,Afternoon,7946,4,16.6,45,0
30328999,225817,206925,2025-09-08 23:57:55,Sort,2201,117,8.94,92,50,0.88,13.41,0,E001,Night,6214,1,31.9,57,0
59712721,250275,232480,2024-09-06 01:41:38,Transport,3332,133,21.85,96,75,1.61,20.87,1,E005,Night,5735,3,16.0,20,0
15009205,185225,220452,2025-08-01 12:42:05,Pick,2097,133,26.13,53,48,2.54,35.29,1,NONE,Night,5900,2,26.1,22,0
87946866,259095,219630,2024-02-28 21:27:44,Place,1975,117,17.85,34,0,1.75,21.12,1,NONE,Morning,5206,5,7.2,59,0
84537105,631823,235321,2024-11-18 05:08:11,Pick,2138,86,53.43,71,65,0.61,2.43,1,E005,Afternoon,7999,2,26.9,63,0
24051118,730469,225644,2025-08-14 20:39:02,Place,3572,71,14.78,41,13,2.57,34.15,1,NONE,Night,3449,3,26.8,40,0
64778856,462172,205969,2024-06-07 20:41:28,Pick,1324,26,168.14,29,0,1.9,2.59,1,NONE,Morning,7609,3,23.7,21,0
18801205,554513,240291,2025-01-20 00:11:15,Restock,2473,151,142.61,40,30,2.71,6.4,1,TIMEOUT,Afternoon,4580,3,22.9,21,0
17884697,491694,205980,2023-06-26 10:08:45,Transport,2602,162,8.78,40,28,0.99,33.43,1,NONE,Morning,4689,4,7.2,72,0
66911836,429636,222099,2024-09-08 20:07:11,Restock,634,197,8.21,24,0,3.44,3.11,1,NONE,Night,2766,3,15.5,79,0
81727523,599366,232480,2025-10-31 16:30:23,Pick,3035,77,71.0,76,58,0.64,5.89,1,E004,Night,7457,3,26.0,65,0
86017752,371961,235198,2023-12-31 23:01:41,Place,1520,42,48.05,48,26,3.38,35.81,1,TIMEOUT,Morning,7397,1,5.2,22,0
39849283,495019,212996,2024-10-24 12:16:15,Inspect,1504,121,109.19,64,23,0.4,71.19,1,NONE,Afternoon,3897,3,32.3,42,0
93079145,310545,205716,2025-01-23 12:25:07,Charge,813,120,85.97,64,57,0.99,31.17,1,NONE,Night,1490,2,9.4,71,1
58573977,448730,209294,2026-02-15 06:11:19,Pick,1564,73,50.4,81,78,0.58,29.06,1,NONE,Morning,5525,3,8.0,73,0
45993307,715329,244872,2025-10-04 20:49:19,Sort,2095,68,2.92,80,30,2.9,108.88,1,NONE,Night,9129,3,20.6,52,1
41033771,622954,235198,2025-09-21 18:08:14,Pick,3235,96,31.1,65,9,2.47,86.51,1,E003,Afternoon,2873,2,38.1,80,0
76137093,599125,240601,2025-07-04 08:45:29,Pick,1141,84,43.97,87,28,1.83,26.86,1,TIMEOUT,Morning,8170,2,7.2,44,0
43350172,770285,246274,2024-03-11 13:20:46,Charge,2182,127,3.68,65,64,3.29,53.34,1,NONE,Morning,2647,4,23.1,25,0
45170784,339282,215159,2024-04-03 10:40:20,Charge,3141,144,76.9,22,0,0.71,35.26,1,NONE,Morning,1052,3,33.9,77,0
44902956,750122,240601,2024-07-19 08:12:12,Charge,1839,115,117.84,88,38,1.33,3.67,1,NONE,Morning,1747,2,10.9,76,0
45776746,213652,211550,2024-06-02 00:48:26,Pick,726,137,68.19,81,31,0.13,5.9,1,NONE,Morning,8367,3,13.9,67,0
12179102,699389,225644,2026-03-10 02:48:29,Pick,2656,28,6.41,53,32,1.53,7.7,1,NONE,Afternoon,6735,3,28.2,84,0
88701248,304218,221982,2025-11-30 10:03:41,Place,2056,62,2.12,50,21,0.27,1.34,1,E001,Afternoon,9024,3,23.9,21,0
32509947,157435,205980,2025-12-24 13:38:42,Place,1123,47,25.42,91,82,0.83,4.63,1,E003,Afternoon,8642,2,28.2,70,0
50258596,106626,217119,2025-01-08 18:35:48,Pick,3103,159,34.3,54,46,0.77,3.07,1,E001,Morning,4595,2,19.8,73,1
25315503,275174,207246,2023-08-21 11:33:31,Charge,127,34,29.39,49,27,2.02,77.93,1,NONE,Night,5986,3,23.1,48,0
58283019,600081,241320,2023-06-24 18:45:12,Inspect,3492,173,74.03,78,65,1.08,79.83,1,E003,Afternoon,8664,4,36.2,46,0
34175135,528133,227057,2025-03-02 14:55:54,Restock,2529,115,85.71,46,0,0.38,12.67,1,NONE,Afternoon,4596,3,36.3,34,0
25276434,474226,205980,2024-03-19 03:14:54,Idle,2464,34,28.22,52,48,2.38,22.56,1,NONE,Afternoon,2585,3,10.6,49,0
35985441,371961,212996,2025-03-07 17:02:59,Pick,2329,78,53.54,82,51,0.67,101.35,0,NONE,Morning,6426,4,34.3,61,0
91427399,237080,238978,2025-12-05 21:30:51,Transport,3556,11,22.28,37,4,0.88,35.6,1,NONE,Morning,8453,3,6.7,67,0
87301851,543485,215159,2024-02-11 14:53:53,Inspect,1548,49,33.73,20,17,1.99,10.14,1,NONE,Afternoon,8678,5,31.5,28,1
81094884,621297,206937,2026-02-01 17:44:48,Pick,3550,120,6.77,46,20,3.42,19.46,1,E002,Morning,9351,3,21.0,24,0
28303849,510198,208059,2024-09-14 12:08:01,Pick,174,8,71.54,33,0,2.9,15.31,1,NONE,Morning,6632,1,32.2,83,0
68486674,244619,206937,2025-09-02 15:29:51,Pick,3345,104,97.23,48,42,2.88,58.41,1,NONE,Morning,3033,3,29.9,52,0
